street address,neighbourhood,latitude,longitude,price,bedrooms,bathrooms,geometry,total_crimes (2020-2024),average_total_crime (per_year),total_severe_crimes (2020-2024),average_severe_crimes (per_year),total_moderate_crimes (2020-2024),average_moderate_crimes (per_year),total_minor_crimes (2020-2024),average_minor_crimes (per_year),class 6g,class 5g,class 4g,class 3g,class 2g,class 1g,class 6g_t,class 5g_t,class 4g_t,class 3g_t,class 2g_t,class 1g_t,hospital_best_buffer_area_0.5_values,railway station_best_buffer_area_0.5_values,school_best_buffer_area_1.5_values,supermarket_best_buffer_area_0.5_values,bus stop_best_buffer_area_1.5_values,pub_best_buffer_area_0.5_values,restaurant_best_buffer_area_1.5_values,cafe_best_buffer_area_1.5_values,dentist_best_buffer_area_0.5_values,fast food_best_buffer_area_0.5_values,kindergartens_best_buffer_area_0.5_values,malls_best_buffer_area_0.5_values,play ground_best_buffer_area_0.5_values,post office_best_buffer_area_0.5_values
1116 - 88 blue jays way,wellington place,43.64542,-79.392508,399000,0,1.0,point (-79.392508 43.64542),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,0,0,19,5,40,13,383,168,0,33,0,0,0,3
878 - 1 greystone walk drive,wellington place,43.645415,-79.387361,609900,2,2.0,point (-79.387361 43.645415),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,0,1,14,4,67,15,383,206,0,64,0,0,0,0
1711 - 330 richmond street w,wellington place,43.64896,-79.392576,689000,2,1.0,point (-79.392576 43.64896),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,0,0,63,5,48,18,431,219,0,33,0,0,0,2
52 amiens rd,west hill,43.776204,-79.188186,1299000,4,2.0,point (-79.188186 43.776204),3355,671,1792,358,861,172,702,140,5640,10145,3315,2185,930,215,5810,11425,3190,1565,300,150,0,0,0,0,0,0,0,8,0,0,0,0,0,0
4060 lawrence ave e #108,west hill,43.766351,-79.197594,483900,3,3.0,point (-79.197594 43.766351),3355,671,1792,358,861,172,702,140,5640,10145,3315,2185,930,215,5810,11425,3190,1565,300,150,0,0,3,0,11,0,1,3,0,0,0,0,0,0
56 amiens rd,west hill,43.776434,-79.188258,900000,4,2.0,point (-79.188258 43.776434),3355,671,1792,358,861,172,702,140,5640,10145,3315,2185,930,215,5810,11425,3190,1565,300,150,0,0,0,0,0,0,0,8,0,0,0,0,0,0
55 deanscroft sq,west hill,43.764897,-79.176426,875000,4,3.0,point (-79.176426 43.764897),3355,671,1792,358,861,172,702,140,5640,10145,3315,2185,930,215,5810,11425,3190,1565,300,150,0,0,0,0,0,0,0,2,0,0,0,0,0,0
391 beechgrove dr #79,west hill,43.776785,-79.172058,599000,3,3.0,point (-79.172058 43.776785),3355,671,1792,358,861,172,702,140,5640,10145,3315,2185,930,215,5810,11425,3190,1565,300,150,0,0,0,0,0,0,0,1,0,1,0,0,0,0
224 coronation dr,west hill,43.762523,-79.181993,989000,3,2.0,point (-79.181993 43.762523),3355,671,1792,358,861,172,702,140,5640,10145,3315,2185,930,215,5810,11425,3190,1565,300,150,0,0,0,0,0,0,0,3,0,0,0,0,0,0
127 weir cres,west hill,43.773648,-79.196582,1150000,3,3.0,point (-79.196582 43.773648),3355,671,1792,358,861,172,702,140,5640,10145,3315,2185,930,215,5810,11425,3190,1565,300,150,0,0,1,0,14,0,2,8,0,0,0,0,0,0
10 rowallan dr,west hill,43.759467,-79.185416,970000,4,1.0,point (-79.185416 43.759467),3355,671,1792,358,861,172,702,140,5640,10145,3315,2185,930,215,5810,11425,3190,1565,300,150,0,0,0,0,0,0,0,3,0,0,0,0,0,0
79 weir cres,west hill,43.775794,-79.193404,1099000,4,2.0,point (-79.193404 43.775794),3355,671,1792,358,861,172,702,140,5640,10145,3315,2185,930,215,5810,11425,3190,1565,300,150,0,0,0,0,3,0,0,11,0,0,0,0,0,0
125 alicewood ct,west humber-clairville,43.730833,-79.596435,899999,4,2.0,point (-79.596435 43.730833),7010,1402,1263,253,3812,762,1935,387,6755,12935,4070,2620,930,240,7020,14520,3900,1675,295,155,1,0,6,0,68,0,5,7,0,3,0,0,0,0
15 helmsdale cres,west humber-clairville,43.747239,-79.603316,1199900,7,4.0,point (-79.603316 43.747239),7010,1402,1263,253,3812,762,1935,387,6755,12935,4070,2620,930,240,7020,14520,3900,1675,295,155,0,0,9,0,28,0,1,1,0,6,0,0,0,0
8 attila ct,west humber-clairville,43.736459,-79.597189,949900,4,3.0,point (-79.597189 43.736459),7010,1402,1263,253,3812,762,1935,387,6755,12935,4070,2620,930,240,7020,14520,3900,1675,295,155,0,0,9,0,59,0,3,4,0,0,0,0,0,0
15 braddock road,west humber-clairville,43.719486,-79.584801,959900,4,2.0,point (-79.584801 43.719486),7010,1402,1263,253,3812,762,1935,387,6755,12935,4070,2620,930,240,7020,14520,3900,1675,295,155,0,0,8,0,54,0,4,1,0,0,0,0,0,0
46 - 2012 martin grove rd,west humber-clairville,43.741867,-79.594194,709000,4,2.0,point (-79.594194 43.741867),7010,1402,1263,253,3812,762,1935,387,6755,12935,4070,2620,930,240,7020,14520,3900,1675,295,155,0,0,19,0,79,0,7,4,0,2,0,0,0,0
1 sudbury st #101,west queen west,43.641055,-79.417998,679000,2,1.0,point (-79.417998 43.641055),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,8,3,56,2,117,54,0,8,0,0,0,0
801 king st w #325,west queen west,43.642734,-79.40707,499000,2,1.0,point (-79.40707 43.642734),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,7,1,42,4,206,93,0,11,0,0,0,2
11b crawford st #11b,west queen west,43.640922,-79.413315,999900,3,3.0,point (-79.413315 43.640922),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,6,1,48,1,139,66,0,10,0,0,0,0
993 queen st w #223,west queen west,43.644646,-79.415649,999990,1,1.0,point (-79.415649 43.644646),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,11,2,56,0,180,73,0,4,0,0,0,1
570 wellington st w #13a,west queen west,43.642841,-79.403108,1300000,3,2.0,point (-79.403108 43.642841),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,6,2,34,6,246,97,0,8,0,0,0,2
676 richmond st w #106,west queen west,43.646269,-79.405919,879000,1,1.0,point (-79.405919 43.646269),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,12,1,38,5,310,115,0,15,0,0,0,3
631 richmond st w,west queen west,43.646133,-79.404423,799000,3,1.0,point (-79.404423 43.646133),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,14,3,34,4,315,117,0,15,0,0,0,3
825 adelaide st w,west queen west,43.643556,-79.410684,1599000,3,2.0,point (-79.410684 43.643556),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,9,0,50,4,198,72,0,11,0,0,0,0
24a massey st,west queen west,43.642716,-79.413217,1299000,3,3.0,point (-79.413217 43.642716),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,6,1,51,2,184,74,0,12,0,0,0,0
700 king st w unit 604,west queen west,43.644124,-79.403262,490000,2,1.0,point (-79.403262 43.644124),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,7,4,36,6,297,110,0,16,0,0,0,3
1216 - 801 king street w,west queen west,43.642734,-79.40707,595000,1,1.0,point (-79.40707 43.642734),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,7,1,42,4,206,93,0,11,0,0,0,2
408 - 801 king st w,west queen west,43.642734,-79.40707,599000,2,1.0,point (-79.40707 43.642734),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,7,1,42,4,206,93,0,11,0,0,0,2
9 joseph salsberg lane,west queen west,43.644349,-79.404053,1300000,3,2.0,point (-79.404053 43.644349),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,8,4,37,6,290,112,0,15,0,0,0,3
428 - 12 douro street,west queen west,43.640766,-79.412339,899000,3,2.0,point (-79.412339 43.640766),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,5,1,50,1,147,67,0,7,0,0,0,0
58b tecumseth st,west queen west,43.642555,-79.40522,1288800,3,3.0,point (-79.40522 43.642555),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,8,2,39,4,209,93,0,7,0,0,0,2
619 - 96 strachan ave,west queen west,43.64106,-79.411892,798000,2,2.0,point (-79.411892 43.64106),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,5,1,50,1,147,66,0,9,0,0,0,0
48d crawford st,west queen west,43.642757,-79.414423,979000,2,3.0,point (-79.414423 43.642757),1250,250,636,127,395,79,219,44,1465,3010,1760,2275,1890,1345,1575,3685,2315,2330,815,1040,0,0,7,1,51,1,165,72,0,10,0,0,0,0
35 kirkdene dr,west rouge,43.793789,-79.141364,1246000,4,4.0,point (-79.141364 43.793789),1135,227,345,69,530,106,260,52,3400,6380,2720,2420,1340,600,3570,7275,3025,2050,460,480,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1103 - 10 dean park rd,west rouge,43.804217,-79.168775,579900,2,2.0,point (-79.168775 43.804217),1135,227,345,69,530,106,260,52,3400,6380,2720,2420,1340,600,3570,7275,3025,2050,460,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905 - 10 dean park road,west rouge,43.804217,-79.168775,529888,2,1.0,point (-79.168775 43.804217),1135,227,345,69,530,106,260,52,3400,6380,2720,2420,1340,600,3570,7275,3025,2050,460,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28 wuthering heights road,west rouge,43.782178,-79.129475,899900,3,4.0,point (-79.129475 43.782178),1135,227,345,69,530,106,260,52,3400,6380,2720,2420,1340,600,3570,7275,3025,2050,460,480,0,0,0,0,0,0,0,1,0,0,0,0,0,0
812 - 10 dean park rd,west rouge,43.804217,-79.168775,609000,2,2.0,point (-79.168775 43.804217),1135,227,345,69,530,106,260,52,3400,6380,2720,2420,1340,600,3570,7275,3025,2050,460,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214 antibes dr,westminster-branson,43.781975,-79.448556,768000,4,3.0,point (-79.448556 43.781975),1115,223,389,78,391,78,335,67,4955,10420,3090,1775,835,395,5105,11735,2645,1370,310,290,0,0,6,0,67,0,10,5,0,0,0,0,0,0
296 torresdale ave #17,westminster-branson,43.7896,-79.45287,699000,4,4.0,point (-79.45287 43.7896),1115,223,389,78,391,78,335,67,4955,10420,3090,1775,835,395,5105,11735,2645,1370,310,290,0,0,6,0,64,0,9,3,0,0,0,0,0,0
1108 - 10 torresdale ave,westminster-branson,43.772736,-79.452183,918000,3,3.0,point (-79.452183 43.772736),1115,223,389,78,391,78,335,67,4955,10420,3090,1775,835,395,5105,11735,2645,1370,310,290,0,0,6,0,51,0,1,3,0,0,0,0,0,0
601 - 115 antibes dr,westminster-branson,43.779571,-79.445886,770000,2,2.0,point (-79.445886 43.779571),1115,223,389,78,391,78,335,67,4955,10420,3090,1775,835,395,5105,11735,2645,1370,310,290,0,0,7,0,72,0,6,5,0,0,0,0,0,0
1706 - 133 torresdale ave,westminster-branson,43.778604,-79.451801,768000,4,2.0,point (-79.451801 43.778604),1115,223,389,78,391,78,335,67,4955,10420,3090,1775,835,395,5105,11735,2645,1370,310,290,0,0,9,0,52,0,2,4,0,0,0,0,0,0
1102 - 131 torresdale ave s,westminster-branson,43.777999,-79.452714,879000,3,2.0,point (-79.452714 43.777999),1115,223,389,78,391,78,335,67,4955,10420,3090,1775,835,395,5105,11735,2645,1370,310,290,0,0,9,0,52,0,1,4,0,0,0,0,0,0
10 wilby cres #1603,weston,43.697794,-79.512333,859000,3,2.0,point (-79.512333 43.697794),2117,423,1039,208,704,141,374,75,3415,6720,2310,1460,685,185,3510,7610,2260,1075,185,130,0,1,9,0,96,0,24,11,0,7,0,0,0,0
79 john st,weston,43.703998,-79.515164,799000,5,2.0,point (-79.515164 43.703998),2117,423,1039,208,704,141,374,75,3415,6720,2310,1460,685,185,3510,7610,2260,1075,185,130,0,0,7,0,88,0,24,11,0,4,0,0,0,0
2130 weston rd #304,weston,43.702433,-79.524659,369000,2,1.0,point (-79.524659 43.702433),2117,423,1039,208,704,141,374,75,3415,6720,2310,1460,685,185,3510,7610,2260,1075,185,130,0,0,5,0,96,0,15,9,0,3,0,0,0,0
2088 lawrence ave w #603,weston,43.699951,-79.518563,539000,3,2.0,point (-79.518563 43.699951),2117,423,1039,208,704,141,374,75,3415,6720,2310,1460,685,185,3510,7610,2260,1075,185,130,0,0,8,0,81,0,13,9,0,7,0,0,0,1
501 - 2464 weston rd,weston,43.708257,-79.534202,449900,1,1.0,point (-79.534202 43.708257),2117,423,1039,208,704,141,374,75,3415,6720,2310,1460,685,185,3510,7610,2260,1075,185,130,0,0,2,1,67,0,7,3,0,4,0,0,0,0
37 holley ave,weston,43.706346,-79.52964,825000,3,2.0,point (-79.52964 43.706346),2117,423,1039,208,704,141,374,75,3415,6720,2310,1460,685,185,3510,7610,2260,1075,185,130,0,0,3,0,87,0,9,6,0,1,0,0,0,0
405 - 2464 weston road,weston,43.708257,-79.534202,405000,1,1.0,point (-79.534202 43.708257),2117,423,1039,208,704,141,374,75,3415,6720,2310,1460,685,185,3510,7610,2260,1075,185,130,0,0,2,1,67,0,7,3,0,4,0,0,0,0
1787 saint clair ave w #414,weston-pelham park,43.673553,-79.461868,525000,2,1.0,point (-79.461868 43.673553),910,182,521,104,263,53,126,25,1985,3720,1205,1045,610,125,2030,4170,1310,925,175,80,0,0,5,0,118,1,66,20,0,2,0,0,0,0
10 ed clark gdns #14,weston-pelham park,43.674272,-79.46257,949900,3,2.0,point (-79.46257 43.674272),910,182,521,104,263,53,126,25,1985,3720,1205,1045,610,125,2030,4170,1310,925,175,80,0,0,5,0,116,1,65,17,0,2,0,0,0,0
1787 saint clair ave w #917,weston-pelham park,43.673553,-79.461868,759900,2,2.0,point (-79.461868 43.673553),910,182,521,104,263,53,126,25,1985,3720,1205,1045,610,125,2030,4170,1310,925,175,80,0,0,5,0,118,1,66,20,0,2,0,0,0,0
100 rosethorn ave,weston-pelham park,43.679352,-79.463314,1250000,3,2.0,point (-79.463314 43.679352),910,182,521,104,263,53,126,25,1985,3720,1205,1045,610,125,2030,4170,1310,925,175,80,0,0,3,0,91,0,35,8,0,1,0,0,0,0
74 connolly st,weston-pelham park,43.671959,-79.455369,498800,2,1.0,point (-79.455369 43.671959),910,182,521,104,263,53,126,25,1985,3720,1205,1045,610,125,2030,4170,1310,925,175,80,0,0,8,0,108,0,56,24,0,1,0,0,0,0
121 ford st #109,weston-pelham park,43.673343,-79.462184,960000,2,3.0,point (-79.462184 43.673343),910,182,521,104,263,53,126,25,1985,3720,1205,1045,610,125,2030,4170,1310,925,175,80,0,0,5,0,117,1,66,18,0,2,0,0,0,0
186 silverthorn ave,weston-pelham park,43.678699,-79.461834,1099000,3,3.0,point (-79.461834 43.678699),910,182,521,104,263,53,126,25,1985,3720,1205,1045,610,125,2030,4170,1310,925,175,80,0,0,4,0,86,0,40,14,0,0,0,0,0,0
409 - 3 rowntree rd,weston-pelham park,43.681222,-79.460569,650000,2,2.0,point (-79.460569 43.681222),910,182,521,104,263,53,126,25,1985,3720,1205,1045,610,125,2030,4170,1310,925,175,80,0,0,3,0,85,0,33,12,0,1,0,0,0,0
613 old weston rd,weston-pelham park,43.678775,-79.464784,1088000,4,4.0,point (-79.464784 43.678775),910,182,521,104,263,53,126,25,1985,3720,1205,1045,610,125,2030,4170,1310,925,175,80,0,0,4,0,93,0,41,12,0,1,0,0,0,0
1802 - 3 rowntree rd,weston-pelham park,43.681222,-79.460569,645900,2,2.0,point (-79.460569 43.681222),910,182,521,104,263,53,126,25,1985,3720,1205,1045,610,125,2030,4170,1310,925,175,80,0,0,3,0,85,0,33,12,0,1,0,0,0,0
1328 birchmount rd #penthouse 9,wexford/maryvale,43.748506,-79.286068,698000,3,2.0,point (-79.286068 43.748506),3181,636,1270,254,1185,237,726,145,5085,10575,3585,2380,1070,300,5225,12010,3425,1815,310,230,0,0,6,1,70,0,18,8,0,3,0,0,0,0
46 singleton rd,wexford/maryvale,43.733528,-79.298509,850000,4,2.0,point (-79.298509 43.733528),3181,636,1270,254,1185,237,726,145,5085,10575,3585,2380,1070,300,5225,12010,3425,1815,310,230,0,0,3,0,94,0,25,11,0,0,0,0,0,0
80 shandon drive,wexford/maryvale,43.767431,-79.31443,1379900,7,4.0,point (-79.31443 43.767431),3181,636,1270,254,1185,237,726,145,5085,10575,3585,2380,1070,300,5225,12010,3425,1815,310,230,0,0,10,0,80,0,14,6,0,0,0,0,0,0
48 - 651f warden avenue,wexford/maryvale,43.731911,-79.28929,799000,4,2.0,point (-79.28929 43.731911),3181,636,1270,254,1185,237,726,145,5085,10575,3585,2380,1070,300,5225,12010,3425,1815,310,230,0,0,2,1,70,1,17,6,0,2,0,0,0,1
1904 - 20 brin dr,wexford/maryvale,43.746854,-79.304044,889000,2,2.0,point (-79.304044 43.746854),3181,636,1270,254,1185,237,726,145,5085,10575,3585,2380,1070,300,5225,12010,3425,1815,310,230,0,0,9,0,81,0,19,8,0,5,0,0,0,0
66 - 441 military tr,wexford/maryvale,43.737438,-79.295402,719000,4,2.0,point (-79.295402 43.737438),3181,636,1270,254,1185,237,726,145,5085,10575,3585,2380,1070,300,5225,12010,3425,1815,310,230,0,0,2,0,76,0,24,10,0,0,0,0,0,0
509 - 1328 birchmount rd,wexford/maryvale,43.748506,-79.286068,560000,2,1.0,point (-79.286068 43.748506),3181,636,1270,254,1185,237,726,145,5085,10575,3585,2380,1070,300,5225,12010,3425,1815,310,230,0,0,6,1,70,0,18,8,0,3,0,0,0,0
509 beecroft rd #1209,willowdale west,43.778652,-79.417947,848000,3,2.0,point (-79.417947 43.778652),978,196,329,66,363,73,286,57,3590,5195,1750,1870,1390,775,3790,5695,2095,1820,595,570,0,1,13,1,109,1,83,29,0,10,0,0,0,1
271 park home ave,willowdale west,43.764323,-79.434004,1499000,4,3.0,point (-79.434004 43.764323),978,196,329,66,363,73,286,57,3590,5195,1750,1870,1390,775,3790,5695,2095,1820,595,570,0,0,7,0,60,0,6,4,0,0,0,0,0,0
503 beecroft rd #515,willowdale west,43.778232,-79.417772,648800,2,1.0,point (-79.417772 43.778232),978,196,329,66,363,73,286,57,3590,5195,1750,1870,1390,775,3790,5695,2095,1820,595,570,0,1,13,1,111,1,84,29,0,10,0,0,0,1
5444 yonge st #108,willowdale west,43.776373,-79.415758,1898000,3,3.0,point (-79.415758 43.776373),978,196,329,66,363,73,286,57,3590,5195,1750,1870,1390,775,3790,5695,2095,1820,595,570,0,0,13,1,103,1,84,28,0,9,0,0,0,1
5418 yonge st #901,willowdale west,43.775522,-79.415248,729000,3,2.0,point (-79.415248 43.775522),978,196,329,66,363,73,286,57,3590,5195,1750,1870,1390,775,3790,5695,2095,1820,595,570,0,0,11,1,103,0,86,27,0,7,0,0,0,1
319 betty ann dr,willowdale west,43.764741,-79.436434,4660000,7,7.0,point (-79.436434 43.764741),978,196,329,66,363,73,286,57,3590,5195,1750,1870,1390,775,3790,5695,2095,1820,595,570,0,0,6,0,59,0,6,4,0,0,0,0,0,0
503 beecroft rd #905,willowdale west,43.778232,-79.417772,663000,2,2.0,point (-79.417772 43.778232),978,196,329,66,363,73,286,57,3590,5195,1750,1870,1390,775,3790,5695,2095,1820,595,570,0,1,13,1,111,1,84,29,0,10,0,0,0,1
262 senlac rd,willowdale west,43.770953,-79.428126,3149995,6,6.0,point (-79.428126 43.770953),978,196,329,66,363,73,286,57,3590,5195,1750,1870,1390,775,3790,5695,2095,1820,595,570,0,0,11,0,48,0,2,3,0,0,0,0,0,0
909 - 7 lorraine drive,willowdale west,43.77874,-79.417139,595999,2,1.0,point (-79.417139 43.77874),978,196,329,66,363,73,286,57,3590,5195,1750,1870,1390,775,3790,5695,2095,1820,595,570,0,1,13,1,113,1,84,29,0,10,0,0,0,1
unit 12 - 57 finch avenue w,willowdale west,43.778324,-79.420761,799999,3,3.0,point (-79.420761 43.778324),978,196,329,66,363,73,286,57,3590,5195,1750,1870,1390,775,3790,5695,2095,1820,595,570,0,0,13,1,107,0,81,29,0,1,0,0,0,0
47 terrace ave,willowdale west,43.767589,-79.441138,2988000,7,6.0,point (-79.441138 43.767589),978,196,329,66,363,73,286,57,3590,5195,1750,1870,1390,775,3790,5695,2095,1820,595,570,0,0,6,0,43,0,6,4,0,0,0,0,0,0
23 strathdee dr,willowridge-martingrove-richview,43.681424,-79.544171,1749888,5,3.0,point (-79.544171 43.681424),1380,276,464,93,595,119,321,64,3490,7265,2860,2350,1455,715,3665,8260,2935,2180,585,520,0,0,10,0,61,0,0,3,0,5,0,0,0,1
88 willowridge rd,willowridge-martingrove-richview,43.678549,-79.57346,899900,3,3.0,point (-79.57346 43.678549),1380,276,464,93,595,119,321,64,3490,7265,2860,2350,1455,715,3665,8260,2935,2180,585,520,0,0,2,0,54,0,8,3,0,0,0,0,0,0
212 - 5 richgrove dr,willowridge-martingrove-richview,43.676833,-79.564206,679000,2,2.0,point (-79.564206 43.676833),1380,276,464,93,595,119,321,64,3490,7265,2860,2350,1455,715,3665,8260,2935,2180,585,520,0,0,14,0,70,0,0,3,0,0,0,0,0,0
26 breadner dr,willowridge-martingrove-richview,43.6931,-79.560049,1149000,4,2.0,point (-79.560049 43.6931),1380,276,464,93,595,119,321,64,3490,7265,2860,2350,1455,715,3665,8260,2935,2180,585,520,0,0,8,0,67,0,1,1,0,4,0,0,0,0
32 farley cres,willowridge-martingrove-richview,43.681564,-79.561956,1299000,4,3.0,point (-79.561956 43.681564),1380,276,464,93,595,119,321,64,3490,7265,2860,2350,1455,715,3665,8260,2935,2180,585,520,0,0,10,0,79,0,0,3,0,2,0,0,0,0
32 sabrina dr,willowridge-martingrove-richview,43.69259,-79.564601,999888,4,2.0,point (-79.564601 43.69259),1380,276,464,93,595,119,321,64,3490,7265,2860,2350,1455,715,3665,8260,2935,2180,585,520,0,0,6,0,80,0,9,2,0,0,0,0,0,0
45 pegasus trl,woburn north,43.780196,-79.221561,1188000,7,2.0,point (-79.221561 43.780196),1666,333,701,140,546,109,419,84,5630,9880,2730,1975,820,215,5695,10965,2770,1405,225,180,0,0,12,0,41,0,3,5,0,0,0,0,0,0
62 portico dr,woburn north,43.780543,-79.219347,999900,5,2.0,point (-79.219347 43.780543),1666,333,701,140,546,109,419,84,5630,9880,2730,1975,820,215,5695,10965,2770,1405,225,180,0,0,12,0,39,0,3,3,0,0,0,0,0,0
24 sophia dr,woburn north,43.762867,-79.227694,799000,3,1.0,point (-79.227694 43.762867),1666,333,701,140,546,109,419,84,5630,9880,2730,1975,820,215,5695,10965,2770,1405,225,180,0,0,14,1,57,0,12,3,0,9,0,0,0,1
8 lee centre dr #702,woburn north,43.780823,-79.247602,375888,1,1.0,point (-79.247602 43.780823),1666,333,701,140,546,109,419,84,5630,9880,2730,1975,820,215,5695,10965,2770,1405,225,180,0,0,5,0,90,0,14,14,0,1,0,0,0,0
29 portico dr,woburn north,43.779069,-79.22196,1249999,7,4.0,point (-79.22196 43.779069),1666,333,701,140,546,109,419,84,5630,9880,2730,1975,820,215,5695,10965,2770,1405,225,180,0,0,12,0,42,0,7,5,0,0,0,0,0,0
137 benleigh drive,woburn north,43.762537,-79.238934,1299975,7,3.0,point (-79.238934 43.762537),1666,333,701,140,546,109,419,84,5630,9880,2730,1975,820,215,5695,10965,2770,1405,225,180,0,0,8,0,64,0,13,4,0,0,0,0,0,0
84 pandora circ,woburn north,43.765568,-79.231436,878000,3,1.0,point (-79.231436 43.765568),1666,333,701,140,546,109,419,84,5630,9880,2730,1975,820,215,5695,10965,2770,1405,225,180,0,0,14,0,60,0,17,7,0,7,0,0,0,0
3036 - 68 corporate drive,woburn north,43.780535,-79.251006,639900,3,2.0,point (-79.251006 43.780535),1666,333,701,140,546,109,419,84,5630,9880,2730,1975,820,215,5695,10965,2770,1405,225,180,0,0,4,0,100,0,12,14,0,3,0,0,0,0
15 wantanopa crescent,woburn north,43.765039,-79.233239,1338800,5,4.0,point (-79.233239 43.765039),1666,333,701,140,546,109,419,84,5630,9880,2730,1975,820,215,5695,10965,2770,1405,225,180,0,0,11,0,59,0,16,7,0,0,0,0,0,0
17 maughan cres,woodbine corridor,43.670022,-79.316003,1749000,3,3.0,point (-79.316003 43.670022),928,186,435,87,289,58,204,41,1755,3000,1090,1510,1250,910,1805,3380,1425,1700,525,665,0,0,5,0,51,0,28,6,0,8,0,0,0,0
2a battenberg ave,woodbine corridor,43.667336,-79.316773,695000,2,1.0,point (-79.316773 43.667336),928,186,435,87,289,58,204,41,1755,3000,1090,1510,1250,910,1805,3380,1425,1700,525,665,0,0,4,0,48,0,25,6,0,6,0,0,0,0
77 glenmore rd,woodbine corridor,43.678005,-79.310652,1399000,4,3.0,point (-79.310652 43.678005),928,186,435,87,289,58,204,41,1755,3000,1090,1510,1250,910,1805,3380,1425,1700,525,665,0,0,8,0,74,0,38,18,0,0,0,0,0,0
7 doncaster ave,woodbine-lumsden,43.690493,-79.308029,1389000,3,4.0,point (-79.308029 43.690493),555,111,256,51,160,32,139,28,1180,2230,925,905,805,360,1220,2585,1015,1035,260,290,0,0,8,0,108,0,20,11,0,1,0,0,0,0
18 epsom ave,woodbine-lumsden,43.691601,-79.308027,1549000,4,3.0,point (-79.308027 43.691601),555,111,256,51,160,32,139,28,1180,2230,925,905,805,360,1220,2585,1015,1035,260,290,0,0,8,0,110,0,20,10,0,2,0,0,0,0
