,Unnamed: 0,street address,neighbourhood_left,latitude,longitude,price,bedrooms,bathrooms,geometry,total_crimes (2020-2024),average_total_crime (per_year),total_severe_crimes (2020-2024),average_severe_crimes (per_year),total_moderate_crimes (2020-2024),average_moderate_crimes (per_year),total_minor_crimes (2020-2024),average_minor_crimes (per_year),class 6g,class 5g,class 4g,class 3g,class 2g,class 1g,class 6g_t,class 5g_t,class 4g_t,class 3g_t,class 2g_t,class 1g_t,index_right,neighbourhood_right,area,house_density,Total Facilities 500,Total Facilities 1000,Total Facilities 1500,public_transit_best_buffer_area_0.5_values,restaurants_best_buffer_area_0.5_values,public_service_best_buffer_area_0.5_values,other_dailylife_facilities_best_buffer_area_0.5_values
614,614,1806 - 15 legion rd,mimico-queensway,43.621512,-79.484037,799880,3,2,POINT (622311.7528902348 4830952.927912315),2835,567,1939,388,563,113,333,67,2460,5230,2040,2155,1415,895,2550,5960,2450,2025,535,680,45,mimico-queensway,5.480605833,1.09476948,16,66,102,7,7,1,1
615,615,602 - 155 legion rd n,mimico-queensway,43.623942,-79.488447,549900,2,1,POINT (621951.0261816251 4831216.321885448),2835,567,1939,388,563,113,333,67,2460,5230,2040,2155,1415,895,2550,5960,2450,2025,535,680,45,mimico-queensway,5.480605833,1.09476948,9,61,165,6,3,0,0
616,616,6 creekwood dr,morningside,43.785981,-79.215279,1375000,4,5,POINT (643602.8188023376 4849650.666356592),960,192,456,91,285,57,219,44,3230,6465,2135,1340,560,120,3290,7300,2040,990,160,80,26,morningside,5.740226662,1.567882338,2,11,66,0,0,2,0
617,617,341 military trl #20,morningside,43.786061,-79.212348,549900,3,2,POINT (643838.46498575 4849664.641098216),960,192,456,91,285,57,219,44,3230,6465,2135,1340,560,120,3290,7300,2040,990,160,80,26,morningside,5.740226662,1.567882338,4,25,53,2,0,2,0
618,618,11 livonia pl #18,morningside,43.785465,-79.205888,649900,4,4,POINT (644359.6923943106 4849609.69258907),960,192,456,91,285,57,219,44,3230,6465,2135,1340,560,120,3290,7300,2040,990,160,80,26,morningside,5.740226662,1.567882338,14,21,46,8,5,0,1
619,619,100 mornelle ct #1039,morningside,43.78722,-79.194677,489900,3,2,POINT (645257.5236630002 4849824.22807847),960,192,456,91,285,57,219,44,3230,6465,2135,1340,560,120,3290,7300,2040,990,160,80,26,morningside,5.740226662,1.567882338,8,17,39,0,8,0,0
620,620,10 livonia pl #149,morningside,43.785922,-79.206031,599000,4,4,POINT (644347.0859501949 4849660.200342294),960,192,456,91,285,57,219,44,3230,6465,2135,1340,560,120,3290,7300,2040,990,160,80,26,morningside,5.740226662,1.567882338,14,22,47,8,5,0,1
621,621,44 ladysbridge drive,morningside,43.767444,-79.205814,795900,3,2,POINT (644409.0245111422 4847608.304490829),960,192,456,91,285,57,219,44,3230,6465,2135,1340,560,120,3290,7300,2040,990,160,80,26,morningside,5.740226662,1.567882338,9,24,51,8,0,1,0
622,622,114 - 371 orton park rd,morningside,43.779744,-79.215376,699000,3,2,POINT (643609.9484452569 4848957.779984543),960,192,456,91,285,57,219,44,3230,6465,2135,1340,560,120,3290,7300,2040,990,160,80,26,morningside,5.740226662,1.567882338,3,9,62,2,0,1,0
623,623,6 neelands cres,morningside,43.792673,-79.205176,990000,4,3,POINT (644399.6224616399 4850411.498711626),960,192,456,91,285,57,219,44,3230,6465,2135,1340,560,120,3290,7300,2040,990,160,80,26,morningside,5.740226662,1.567882338,2,35,76,2,0,0,0
624,624,1102 - 100 mornelle crt,morningside,43.78722,-79.194677,649000,5,3,POINT (645257.5236630002 4849824.22807847),960,192,456,91,285,57,219,44,3230,6465,2135,1340,560,120,3290,7300,2040,990,160,80,26,morningside,5.740226662,1.567882338,8,17,39,0,8,0,0
625,625,111 knowles dr,morningside heights,43.825488,-79.213639,1179000,4,3,POINT (643640.0467068808 4854041.410071795),1592,318,539,108,717,143,336,67,4930,8830,2945,2000,850,180,5060,9930,2945,1435,290,100,18,morningside heights,28.95476444,0.138146522,0,18,47,0,0,0,0
626,626,130 morningview trl,morningside heights,43.815394,-79.199609,1349000,6,4,POINT (644792.6039885004 4852944.765243745),1592,318,539,108,717,143,336,67,4930,8830,2945,2000,850,180,5060,9930,2945,1435,290,100,18,morningside heights,28.95476444,0.138146522,6,28,44,6,0,0,0
627,627,4 muskox drive,morningside heights,43.81036,-79.18447,1410000,4,3,POINT (646022.4109027182 4852412.265927642),1592,318,539,108,717,143,336,67,4930,8830,2945,2000,850,180,5060,9930,2945,1435,290,100,18,morningside heights,28.95476444,0.138146522,0,0,0,0,0,0,0
628,628,8 grackle tr,morningside heights,43.828934,-79.23303,1099900,3,3,POINT (642072.6346242209 4854390.652431667),1592,318,539,108,717,143,336,67,4930,8830,2945,2000,850,180,5060,9930,2945,1435,290,100,18,morningside heights,28.95476444,0.138146522,5,17,43,3,0,2,0
629,629,333 adelaide st e #410,moss park,43.651843,-79.369052,599000,1,1,POINT (631522.9356774749 4834497.409568466),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,91,308,711,21,62,4,4
630,630,120 parliament st penthouse 2404,moss park,43.653856,-79.363933,1069000,3,2,POINT (631931.338336808 4834729.106967622),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,45,182,383,18,23,1,3
631,631,181 dundas st e unit 3811,moss park,43.656969,-79.374122,699000,2,1,POINT (631102.9205980548 4835058.695596005),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,66,495,1029,8,38,17,3
632,632,130 shuter st,moss park,43.655956,-79.371864,1199000,6,4,POINT (631287.2044339256 4834949.759111879),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,46,427,937,11,32,3,0
633,633,408 ontario st,moss park,43.662083,-79.370042,2288800,5,5,POINT (631420.7568837883 4835633.128977444),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,64,192,621,15,44,3,2
634,634,460 adelaide st e #820,moss park,43.652787,-79.3668,675000,1,2,POINT (631702.479827676 4834605.825463729),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,75,246,544,28,40,4,3
635,635,818 - 323 richmond st e,moss park,43.653384,-79.368447,899000,2,2,POINT (631568.3593334618 4834669.517194013),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,65,276,694,13,45,4,3
636,636,1220 - 460 adelaide street e,moss park,43.652787,-79.3668,499900,1,1,POINT (631702.479827676 4834605.825463729),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,75,246,544,28,40,4,3
637,637,ph120 - 460 adelaide st e,moss park,43.652787,-79.3668,1038888,3,2,POINT (631702.479827676 4834605.825463729),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,75,246,544,28,40,4,3
638,638,708 - 168 king st e,moss park,43.650812,-79.371199,695000,2,2,POINT (631352.0431088032 4834379.502348526),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,128,385,862,24,95,4,5
639,639,th1 - 220 george st,moss park,43.655797,-79.373035,1500000,3,3,POINT (631193.1243586136 4834930.24770511),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,53,500,1001,10,41,1,1
640,640,4005 - 319 jarvis st,moss park,43.659814,-79.375308,735000,1,1,POINT (631001.0987815181 4835372.797266608),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,82,459,1052,10,43,24,5
641,641,221 - 251 jarvis st,moss park,43.657325,-79.374332,488000,1,1,POINT (631085.2123347744 4835097.902303481),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,68,491,1032,8,38,19,3
642,642,928 - 251 jarvis street,moss park,43.657325,-79.374332,589900,2,1,POINT (631085.2123347744 4835097.902303481),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,68,491,1032,8,38,19,3
643,643,2114 - 158 front street,moss park,43.650304,-79.368781,528000,1,1,POINT (631548.150027966 4834326.912912286),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,97,294,657,22,66,4,5
644,644,1310 - 55 ontario st,moss park,43.6535,-79.366255,565000,1,1,POINT (631744.8703285137 4834685.878798757),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,77,223,504,30,40,3,4
645,645,1010 - 255 richmond st,moss park,43.652903,-79.370349,589000,1,1,POINT (631416.0297210664 4834613.081468821),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,72,349,815,13,50,5,4
646,646,102 seaton st,moss park,43.657219,-79.369156,1899900,4,4,POINT (631502.813233447 4835094.32081362),5073,1015,2996,599,1360,272,717,143,3910,6825,2325,2685,2065,1455,4025,7680,2820,2675,1000,1060,82,moss park,1.396899844,12.88567686,42,254,739,12,25,2,3
647,647,85 emmett ave #1012,mount dennis,43.686963,-79.50605,499999,4,2,POINT (620404.7930868967 4838189.913003208),1052,210,513,103,345,69,194,39,2450,5110,1580,890,325,40,2530,5640,1515,600,90,25,72,mount dennis,2.129359309,0.939249657,17,58,113,8,0,9,0
648,648,16 - 150 pinery tr,mount dennis,43.691734,-79.506841,699900,3,2,POINT (620331.5004647546 4838718.649107095),1052,210,513,103,345,69,194,39,2450,5110,1580,890,325,40,2530,5640,1515,600,90,25,72,mount dennis,2.129359309,0.939249657,19,68,150,10,0,9,0
649,649,41 markbrook ln #614,mount olive-silverstone-jamestown,43.75828,-79.58639,554999,1,2,POINT (613794.6379382842 4845997.14972217),2232,446,1048,210,754,151,430,86,6910,11755,3310,1525,415,80,7085,12915,2845,975,105,70,152,mount olive-silverstone-jamestown,4.637598165,2.156288588,13,26,53,10,2,0,1
650,650,5 wray ct,mount olive-silverstone-jamestown,43.755083,-79.593103,799990,4,3,POINT (613260.2736934184 4845632.874259502),2232,446,1048,210,754,151,430,86,6910,11755,3310,1525,415,80,7085,12915,2845,975,105,70,152,mount olive-silverstone-jamestown,4.637598165,2.156288588,8,43,70,3,2,2,1
651,651,24 masseygrove cres,mount olive-silverstone-jamestown,43.736326,-79.584228,899999,6,3,POINT (614010.3520683632 4843561.813495726),2232,446,1048,210,754,151,430,86,6910,11755,3310,1525,415,80,7085,12915,2845,975,105,70,152,mount olive-silverstone-jamestown,4.637598165,2.156288588,5,83,133,4,0,1,0
652,652,2901 kipling ave #907,mount olive-silverstone-jamestown,43.758185,-79.588513,549000,2,2,POINT (613623.9164924738 4845983.683711501),2232,446,1048,210,754,151,430,86,6910,11755,3310,1525,415,80,7085,12915,2845,975,105,70,152,mount olive-silverstone-jamestown,4.637598165,2.156288588,13,29,55,10,2,0,1
653,653,58 masseygrove cres,mount olive-silverstone-jamestown,43.737847,-79.58269,799000,4,2,POINT (614131.3163909628 4843732.859842624),2232,446,1048,210,754,151,430,86,6910,11755,3310,1525,415,80,7085,12915,2845,975,105,70,152,mount olive-silverstone-jamestown,4.637598165,2.156288588,22,74,132,9,11,1,1
654,654,62 kay dr,mount olive-silverstone-jamestown,43.757867,-79.592178,999000,4,3,POINT (613329.4843005782 4845943.34344462),2232,446,1048,210,754,151,430,86,6910,11755,3310,1525,415,80,7085,12915,2845,975,105,70,152,mount olive-silverstone-jamestown,4.637598165,2.156288588,14,31,54,11,2,0,1
655,655,21 markbrook ln #407,mount olive-silverstone-jamestown,43.758626,-79.587586,569999,2,2,POINT (613697.7047225477 4846033.935446231),2232,446,1048,210,754,151,430,86,6910,11755,3310,1525,415,80,7085,12915,2845,975,105,70,152,mount olive-silverstone-jamestown,4.637598165,2.156288588,13,26,50,10,2,0,1
656,656,61 markbrook ln #509,mount olive-silverstone-jamestown,43.759225,-79.585149,549000,2,2,POINT (613892.7453083394 4846103.811736154),2232,446,1048,210,754,151,430,86,6910,11755,3310,1525,415,80,7085,12915,2845,975,105,70,152,mount olive-silverstone-jamestown,4.637598165,2.156288588,6,26,52,6,0,0,0
657,657,1109 - 2645 kipling ave w,mount olive-silverstone-jamestown,43.746807,-79.583798,479900,2,2,POINT (614025.0803940843 4844726.470908419),2232,446,1048,210,754,151,430,86,6910,11755,3310,1525,415,80,7085,12915,2845,975,105,70,152,mount olive-silverstone-jamestown,4.637598165,2.156288588,17,59,103,10,3,3,1
658,658,49 orpington cres,mount olive-silverstone-jamestown,43.73693,-79.586988,849000,5,2,POINT (613786.9470303969 4843625.102020406),2232,446,1048,210,754,151,430,86,6910,11755,3310,1525,415,80,7085,12915,2845,975,105,70,152,mount olive-silverstone-jamestown,4.637598165,2.156288588,12,94,133,6,3,2,1
659,659,63 cleveland st,mount pleasant east,43.701838,-79.37765,949999,2,2,POINT (630720.9552520294 4840036.443211894),1049,210,359,72,461,92,229,46,2285,3555,1535,1720,1700,2260,2430,4050,1760,2080,890,1855,58,mount pleasant east,3.093367139,1.293089317,25,66,169,9,15,1,0
660,660,478 merton st,mount pleasant east,43.699434,-79.38152,1399000,3,2,POINT (630414.3390498845 4839763.349888535),1049,210,359,72,461,92,229,46,2285,3555,1535,1720,1700,2260,2430,4050,1760,2080,890,1855,58,mount pleasant east,3.093367139,1.293089317,7,89,167,5,0,2,0
661,661,31 taunton rd,mount pleasant east,43.70712,-79.38803,1100000,3,2,POINT (629873.1702615939 4840606.768019686),1049,210,359,72,461,92,229,46,2285,3555,1535,1720,1700,2260,2430,4050,1760,2080,890,1855,58,mount pleasant east,3.093367139,1.293089317,52,128,364,13,32,2,5
662,662,1006 mount pleasant rd,mount pleasant east,43.714199,-79.392613,999000,3,1,POINT (629488.6769433591 4841385.821075933),1049,210,359,72,461,92,229,46,2285,3555,1535,1720,1700,2260,2430,4050,1760,2080,890,1855,58,mount pleasant east,3.093367139,1.293089317,15,167,296,12,2,0,1
663,663,86 17th st,new toronto,43.602095,-79.517563,999999,4,4,POINT (619645.2638944394 4828747.588310485),1187,237,644,129,348,70,195,39,1920,3985,1205,1145,725,340,1980,4375,1425,1050,270,230,138,new toronto,3.483677266,2.296423977,19,79,122,8,6,5,0
664,664,1 lake shore dr,new toronto,43.601114,-79.497504,4250000,4,2,POINT (621266.1815380978 4828667.729167375),1187,237,644,129,348,70,195,39,1920,3985,1205,1145,725,340,1980,4375,1425,1050,270,230,138,new toronto,3.483677266,2.296423977,12,36,63,1,10,1,0
665,665,104 3rd st,new toronto,43.60352,-79.501782,899900,3,2,POINT (620916.081553693 4828928.706861246),1187,237,644,129,348,70,195,39,1920,3985,1205,1145,725,340,1980,4375,1425,1050,270,230,138,new toronto,3.483677266,2.296423977,26,52,72,2,19,3,2
666,666,35 emerald cres,new toronto,43.59614,-79.502746,2499000,5,6,POINT (620853.0549144043 4828107.666524679),1187,237,644,129,348,70,195,39,1920,3985,1205,1145,725,340,1980,4375,1425,1050,270,230,138,new toronto,3.483677266,2.296423977,1,49,73,0,0,1,0
667,667,115 10th st,new toronto,43.599655,-79.508115,1499000,9,7,POINT (620412.672399539 4828490.251305064),1187,237,644,129,348,70,195,39,1920,3985,1205,1145,725,340,1980,4375,1425,1050,270,230,138,new toronto,3.483677266,2.296423977,31,68,101,11,17,2,1
668,668,111 3rd st,new toronto,43.603827,-79.501393,999988,3,2,POINT (620946.861480654 4828963.369341677),1187,237,644,129,348,70,195,39,1920,3985,1205,1145,725,340,1980,4375,1425,1050,270,230,138,new toronto,3.483677266,2.296423977,22,53,73,1,18,2,1
669,669,49 - 5 william jackson way,new toronto,43.600769,-79.512121,695000,2,2,POINT (620087.121744076 4828608.17429102),1187,237,644,129,348,70,195,39,1920,3985,1205,1145,725,340,1980,4375,1425,1050,270,230,138,new toronto,3.483677266,2.296423977,16,78,126,5,7,3,1
670,670,51 - 5 william jackson way,new toronto,43.600769,-79.512121,806000,2,2,POINT (620087.121744076 4828608.17429102),1187,237,644,129,348,70,195,39,1920,3985,1205,1145,725,340,1980,4375,1425,1050,270,230,138,new toronto,3.483677266,2.296423977,16,78,126,5,7,3,1
671,671,5765 yonge st #1204,newtonbrook east,43.783102,-79.415166,598800,3,2,POINT (627525.403953482 4849003.532677248),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,133,newtonbrook east,4.084662452,2.448182712,72,189,267,42,28,0,2
672,672,111 newton dr,newtonbrook east,43.794606,-79.410102,2268000,7,4,POINT (627908.3458184425 4850289.044991075),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,133,newtonbrook east,4.084662452,2.448182712,10,58,195,9,0,1,0
673,673,3 pemberton ave #2106,newtonbrook east,43.780486,-79.413866,559000,1,1,POINT (627635.5777638454 4848714.989114035),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,133,newtonbrook east,4.084662452,2.448182712,109,183,259,40,65,2,2
674,674,10 greenyards dr,newtonbrook east,43.79625,-79.40879,1799000,5,2,POINT (628010.3874866363 4850473.665574672),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,133,newtonbrook east,4.084662452,2.448182712,8,40,157,7,0,1,0
675,675,5791 yonge st #penthouse 205,newtonbrook east,43.783997,-79.41604,650000,3,2,POINT (627453.1739073046 4849101.590149038),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,133,newtonbrook east,4.084662452,2.448182712,70,186,268,48,22,0,0
676,676,926 willowdale ave,newtonbrook east,43.785882,-79.409553,1529000,6,2,POINT (627971.1319756135 4849320.957429655),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,133,newtonbrook east,4.084662452,2.448182712,15,108,239,14,0,1,0
677,677,5795 yonge st unit 611,newtonbrook east,43.784366,-79.415164,535000,2,2,POINT (627522.8771611417 4849143.92250154),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,133,newtonbrook east,4.084662452,2.448182712,64,186,268,44,19,1,0
678,678,5949 yonge st #803,newtonbrook east,43.787691,-79.416986,348800,1,1,POINT (627369.2073611752 4849510.409920517),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,133,newtonbrook east,4.084662452,2.448182712,38,159,298,19,18,0,1
679,679,105 - 39 pemberton ave,newtonbrook east,43.781088,-79.412829,624000,1,1,POINT (627717.7436203265 4848783.449921276),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,133,newtonbrook east,4.084662452,2.448182712,86,187,262,38,47,0,1
680,680,303 - 18 pemberton ave,newtonbrook east,43.781492,-79.413051,580000,2,1,POINT (627699.0192245394 4848827.977859275),2013,403,799,160,810,162,404,81,3465,4945,1580,1420,955,575,3630,5425,1690,1370,380,455,133,newtonbrook east,4.084662452,2.448182712,80,188,264,38,41,0,1
681,681,85 drewry ave,newtonbrook west,43.78598,-79.421249,2745000,2,1,POINT (627029.8280000158 4849313.825613068),1452,290,479,96,597,119,376,75,5275,8955,2530,1675,1070,445,5490,9855,2405,1500,415,315,116,newtonbrook west,4.695652493,2.129629485,21,131,310,12,7,2,0
682,682,66 fontainbleau dr,newtonbrook west,43.793138,-79.432029,999800,6,4,POINT (626147.3773310564 4850092.345242883),1452,290,479,96,597,119,376,75,5275,8955,2530,1675,1070,445,5490,9855,2405,1500,415,315,116,newtonbrook west,4.695652493,2.129629485,24,49,161,13,7,2,2
683,683,218 pleasant ave,newtonbrook west,43.790667,-79.430102,3490000,5,7,POINT (626307.6163861251 4849820.841180938),1452,290,479,96,597,119,376,75,5275,8955,2530,1675,1070,445,5490,9855,2405,1500,415,315,116,newtonbrook west,4.695652493,2.129629485,8,74,177,7,0,1,0
684,684,27 devondale ave,newtonbrook west,43.777838,-79.435334,2388000,4,2,POINT (625913.5993101499 4848388.011629857),1452,290,479,96,597,119,376,75,5275,8955,2530,1675,1070,445,5490,9855,2405,1500,415,315,116,newtonbrook west,4.695652493,2.129629485,14,56,99,11,2,1,0
