,street address,Zip/Postal Code,Latitude,Longitude,Neighbourhood,Region,Price,Bedrooms,Bathrooms,Square Footage,Hospital in area,Railway Station in area,School in area,Supermarket in area,Bus Stop in area,Pub in area,Restaurant in area,Cafe in area,Dentist in area,Fast Food in area,Kindergartens in area,Malls in area,Play Ground in area,Parks in area,Post Office in area
986,1811 - 100 Quebec Ave,,43.655658,-79.46824,High Park North,,1049950,3,2,,0,3,5,0,40,4,11,6,0,10,0,0,0,0,1
987,1803 - 100 Harrison Garden Blvd,,43.756982,-79.4044,Willowdale East,,799000,3,2,,0,1,0,5,40,0,17,10,0,26,0,0,0,0,0
988,3503 - 290 Adelaide St W,,43.647816,-79.391122,Waterfront Communities West,,448888,0,1,,1,3,11,12,11,29,209,96,0,171,0,0,0,0,5
989,322 - 500 Richmond St W,,43.647616,-79.399165,Waterfront Communities West,,649900,1,1,,1,0,5,15,10,18,213,81,0,98,0,0,0,0,8
990,219 - 365 Beech Ave,,43.680037,-79.29045,The Beaches,,1199999,2,2,,0,0,9,1,32,3,25,11,0,9,0,0,0,0,1
991,10 Yonge St 1001,,43.642491,-79.375449,Waterfront Communities West,,759000,1,2,,0,3,0,9,50,24,98,71,0,110,0,0,0,0,7
992,5 - 40 Mendelssohn Street W,,43.71555,-79.281694,Clairlea Birchmount,,759000,2,2,,0,1,1,1,33,0,0,0,0,0,0,0,0,0,0
993,59 Covewood St,,43.804171,-79.387861,Bayview Woods Steeles,,1750000,4,3,,0,0,2,0,14,0,1,0,0,0,0,0,0,0,0
994,704 - 25 Neighbourhood Lane,,43.638218,-79.489363,Stonegate Queensway,,1178900,4,3,,0,0,3,0,24,0,3,1,0,0,0,0,0,0,0
995,804 - 2045 Lake Shore Blvd W,,43.6315,-79.474516,Mimico,,1198000,3,2,,0,0,0,0,23,0,5,5,0,5,0,0,0,0,0
996,48 - 651f Warden Avenue,,43.731911,-79.28929,Clairlea Birchmount,,799000,4,2,,0,0,2,2,23,2,12,3,0,22,0,0,0,0,1
997,94 Meighen Ave,,43.703012,-79.296084,O'connor Parkview,,998000,3,3,,0,0,2,0,61,0,2,0,0,2,0,0,0,0,1
998,61 Dane Ave,,43.7172,-79.449548,Yorkdale Glen Park,,3299000,9,5,,0,2,2,2,71,0,16,12,0,26,0,0,0,0,1
999,600 Queens Quay W Sph22,,43.636856,-79.397245,Waterfront Communities West,,629500,1,1,,0,0,2,5,9,6,47,23,0,16,0,0,0,0,2
1000,1101 - 100 Hayden St,,43.670504,-79.381661,Church Yonge Corridor,,685000,1,1,,1,4,25,13,71,13,105,52,0,83,0,0,0,0,3
1001,305 - 125 Redpath Ave,,43.707523,-79.392402,Mount Pleasant West,,575000,2,2,,0,1,5,9,67,7,81,29,3,54,0,0,0,0,5
1002,70 Oriole Road,,43.689811,-79.401305,Yonge St. Clair,,5350000,5,5,,0,1,6,2,48,2,20,9,1,10,0,0,0,0,2
1003,759 Wilson Heights Blvd,,43.760363,-79.463893,Bathurst Manor,,949990,3,1,,0,0,4,2,40,0,4,2,0,4,0,0,0,0,0
1004,3408 - 50 Town Centre Crt,,43.740833,-79.489167,Bendale,,568000,2,1,,0,0,4,1,30,0,4,0,0,5,0,0,0,0,1
1005,326 - 38 Monte Kwinter Crt,,43.733592,-79.448826,Clanton Park,,519999,2,1,,0,1,4,0,41,0,6,6,0,27,0,0,0,0,0
1006,301 - 30 Hayden St,,43.66987,-79.385006,Church Yonge Corridor,,499900,1,1,,2,5,48,11,70,13,125,62,0,89,0,0,0,0,2
1007,Ph14 - 1060 Sheppard Ave W,,43.750492,-79.464045,York University Heights,,799900,2,3,,0,1,1,1,44,0,3,3,0,5,0,0,0,0,0
1008,412 - 17 Zorra St,,43.621925,-79.522357,Islington City Centre West,,475000,1,1,,0,0,0,1,37,1,6,8,0,10,0,0,0,0,0
1009,1802 - 3 Rowntree Rd,,43.681222,-79.460569,Mount Olive Silverstone Jamestown,,645900,2,2,,0,0,1,0,39,0,17,3,0,6,0,0,0,0,0
1010,1806 - 15 Legion Rd,,43.621512,-79.484037,Mimico,,799880,3,2,,0,0,2,1,19,0,19,9,0,15,0,0,0,0,1
1011,1801 - 225 Village Green Sq,,43.779842,-79.281958,Agincourt South Malvern West,,559000,2,1,,0,1,1,1,28,0,9,4,0,9,0,0,0,0,0
1012,2611 - 8 Eglinton Ave E,,43.707141,-79.397703,Mount Pleasant West,,659800,2,2,,0,1,6,10,65,9,69,32,3,60,0,0,0,0,4
1013,1904 - 20 Brin Dr,,43.746854,-79.304044,Edenbridge Humber Valley,,889000,2,2,,0,0,6,0,35,1,14,4,0,24,0,0,0,0,1
1014,30 Fusilier Dr,,43.717641,-79.279203,Clairlea Birchmount,,939999,3,2,,0,1,1,1,40,0,1,0,0,0,0,0,0,0,0
1015,57 Shanly St,,43.663806,-79.43205,Dovercourt Wallace Emerson Junction,,1800000,6,3,,0,2,3,3,60,12,40,16,0,30,0,0,0,0,2
1016,244 Ashdale Ave,,43.671462,-79.32173,Greenwood Coxwell,,1488000,4,3,,0,0,2,2,29,1,19,4,0,11,0,0,0,0,0
1017,43 Snowshoe Milway,,43.750779,-79.380064,St. Andrew Windfields,,13999900,4,3,,0,0,3,1,18,0,1,2,0,3,0,0,0,0,0
1018,3711 - 2221 Yonge St,,43.70601,-79.397833,Mount Pleasant West,,638000,2,1,,0,2,6,11,77,9,68,32,3,62,0,0,0,0,5
1019,1706 - 133 Torresdale Ave,,43.778604,-79.451801,Westminister Branson,,768000,4,2,,1,0,2,0,21,0,0,1,0,0,0,0,0,0,0
1020,20 Cedar Avenue N,,43.674795,-79.287507,The Beaches,,1699000,3,4,,0,0,6,1,10,3,25,9,0,10,0,0,0,0,2
1021,1474 Dufferin St,,43.672404,-79.441026,Dovercourt Wallace Emerson Junction,,899000,3,3,,0,0,6,3,63,3,36,11,0,14,0,0,0,0,1
1022,115 - 15 La Rose Ave,,43.666151,-79.36993,Humber Heights,,639990,3,2,,0,2,15,11,46,1,53,14,0,12,0,0,0,0,0
1023,1010 - 255 Richmond St,,43.652903,-79.370349,Moss Park,,589000,1,1,,0,1,15,11,74,19,100,53,0,71,0,0,0,0,5
1024,602 - 155 Legion Rd N,,43.623942,-79.488447,Mimico,,549900,2,1,,0,0,2,1,29,0,12,6,0,11,0,0,0,0,0
1025,374 Hillmount Ave,,43.706844,-79.450609,Yorkdale Glen Park,,1800000,9,4,,0,0,4,1,47,0,13,7,0,8,0,0,0,0,1
1026,44 Anthia Dr,,43.763438,-79.573234,Humber Summit,,1099900,5,3,,0,0,0,0,25,1,5,2,0,5,0,0,0,0,0
1027,507 - 2045 Lake Shore Blvd W,,43.6315,-79.474516,Mimico,,818000,2,2,,0,0,0,0,23,0,5,5,0,5,0,0,0,0,0
1028,#1008 - 1 Bloor St E,,43.670123,-79.38623,Rosedale Moore Park,,919900,2,2,,2,4,46,10,71,12,121,62,0,91,0,0,0,0,2
1029,1801 - 609 Avenue Rd,,43.689757,-79.402168,Yonge St. Clair,,2088880,3,3,,0,1,6,2,41,1,13,9,1,7,0,0,0,0,1
1030,505 - 10 Muirhead Rd,,43.778087,-79.338531,Pleasant View,,550000,3,2,,0,1,4,2,28,1,4,4,0,16,0,0,0,0,0
1031,706 - 2470 Eglinton Ave W,,43.692452,-79.468413,Beechborough Greenbrook,,559000,3,2,,0,0,3,2,42,1,6,2,0,10,0,0,0,0,1
1032,136 Church Ave S,,43.77592,-79.405591,Willowdale East,,2688000,4,5,,0,0,2,0,30,0,27,2,0,4,0,0,0,0,0
1033,28 Thorny Vineway,,43.78527,-79.368184,Bayview Village,,820000,5,3,,0,1,2,2,24,0,12,3,0,1,0,0,0,0,3
1034,1508 - 4 Spadina Ave,,43.640736,-79.393521,Waterfront Communities West,,799000,2,2,,0,0,2,12,8,21,119,48,0,89,0,0,0,0,5
1035,83 Norton Ave,,43.772769,-79.408839,Willowdale East,,2988000,9,7,,0,1,5,2,34,0,64,18,1,13,0,0,0,0,1
1036,Lph3704 - 33 Shore Breeze Dr,,43.623886,-79.479223,Mimico,,915000,2,1,,0,0,1,1,23,0,11,8,0,9,0,0,0,0,0
1037,705 - 28 Rosebank Dr,,43.792518,-79.235348,Malvern,,759000,3,3,,0,0,5,2,47,0,7,1,0,8,0,0,0,0,0
1038,195 Valley Rd,,43.743651,-79.38411,Bridle Path Sunnybrook York Mills,,4000000,4,3,,0,0,1,1,27,0,1,2,0,3,0,0,0,0,0
1039,210 - 4600 Steeles Ave E,,43.811125,-79.360784,Milliken,,579000,2,1,,0,0,8,0,37,0,2,0,0,0,0,0,0,0,0
1040,703 - 320 Dixon Rd,,43.695333,-79.554061,Kingsview Village The Westway,,449900,2,1,,0,0,4,0,30,0,0,1,0,4,0,0,0,0,0
1041,10 Clinton St,,43.653968,-79.413663,Trinity Bellwoods,,1900000,0,2,,1,0,10,2,20,11,93,37,0,50,0,0,0,0,0
1042,66 - 441 Military Tr,,43.737438,-79.295402,Morningside,,719000,4,2,,0,0,1,0,27,1,8,6,0,16,0,0,0,0,1
1043,Lph05 - 660 Sheppard Ave E,,43.755102,-79.44215,Bayview Village,,1498000,2,3,,0,0,3,1,22,0,6,1,0,7,0,0,0,0,1
1044,30 Houndtrail Dr,,43.796435,-79.183864,Highland Creek,,1350000,4,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,Ph13 - 300 Balliol St,,43.699446,-79.387089,Mount Pleasant West,,949000,3,2,,0,0,4,1,28,2,22,7,1,9,0,0,0,0,1
1046,1102 - 131 Torresdale Ave S,,43.777999,-79.452714,Westminister Branson,,879000,3,2,,1,0,2,0,18,0,0,0,0,0,0,0,0,0,0
1047,802 - 575 Bloor St E,,43.671713,-79.372389,North St. Jamestown,,1330000,3,2,,0,2,11,7,54,2,37,13,0,11,0,0,0,0,0
1048,50 Moore Park Ave,,43.793544,-79.421923,Newtonbrook West,,1680000,5,2,,0,0,2,2,58,0,26,14,0,23,0,0,0,0,1
1049,1415 - 140 Simcoe St,,43.649529,-79.387146,Waterfront Communities West,,1159000,3,2,,2,6,10,14,42,32,224,132,0,261,0,0,0,0,10
1050,1313 Gerrard St E,,43.671078,-79.326558,Greenwood Coxwell,,1499000,2,2,,0,0,3,2,29,1,17,4,0,6,0,0,0,0,0
1051,509 - 1328 Birchmount Rd,,43.748506,-79.286068,Wexford Maryvale,,560000,2,1,,0,0,4,2,26,0,7,3,0,9,0,0,0,0,1
1052,1 Versailles Crt,,43.879039,-79.431228,Banbury Don Mills,,4288888,6,7,,0,1,2,1,56,0,3,0,0,0,0,0,0,0,0
1053,3142 Dundas St W,,43.665722,-79.474679,Junction Area,,1598000,3,2,,1,0,4,2,54,0,38,7,0,10,0,0,0,0,1
1054,227 Glendora Ave,,43.762254,-79.394945,Willowdale East,,1499000,4,2,,0,1,3,1,35,0,9,1,0,4,0,0,0,0,0
1055,1918 - 155 Yorkville Ave,,43.670312,-79.394299,Yorkville,,959000,2,2,,0,4,86,7,72,8,82,47,0,44,0,0,0,0,2
1056,279 St. Helen's Ave S,,43.657023,-79.443242,Dufferin Grove,,1100000,4,3,,0,3,5,5,36,9,19,15,0,48,0,0,0,0,1
1057,1102 - 100 Mornelle Crt,,43.78722,-79.194677,Morningside,,649000,5,3,,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0
1058,405 - 36 Forest Manor Rd,,43.687376,-79.404061,Henry Farm,,899000,3,2,,0,0,6,2,37,0,7,5,1,6,0,0,0,0,0
1059,405 - 2221 Yonge St,,43.70601,-79.397833,Mount Pleasant West,,559000,1,1,,0,2,6,11,77,9,68,32,3,62,0,0,0,0,5
1060,27 Alma Dr,,43.644524,-79.429162,Humber Heights,,999000,3,2,,0,0,8,7,23,6,55,26,0,38,0,0,0,0,3
1061,34 Plymbridge Cres W,,43.740554,-79.400357,Bridle Path Sunnybrook York Mills,,3980000,4,5,,0,1,0,0,42,0,4,4,0,8,0,0,0,0,1
1062,817 - 210 Victoria St,,43.654648,-79.379127,Church Yonge Corridor,,399000,0,1,,0,6,38,18,59,22,209,127,0,222,0,0,0,0,12
1063,Ph 3 - 850 Steeles Ave W,,43.777253,-79.514493,Westminister Branson,,1198900,2,2,,0,1,10,0,44,0,0,1,0,0,0,0,0,0,0
1064,159 Cortleigh Blvd,,43.712703,-79.412436,Lawrence Park South,,5990000,5,5,,0,0,3,1,19,0,6,2,0,2,0,0,0,0,0
1065,702 - 20 Forest Manor Rd,,43.772715,-79.344591,Henry Farm,,499900,2,2,,0,1,4,2,40,0,2,3,0,16,0,0,0,0,0
1066,1607 - 40 Richview Road,,43.685509,-79.512472,Humber Heights,,725000,2,2,,8,0,4,0,33,0,0,2,0,0,0,0,0,0,0
1067,1019 Greenwood Avenue,,43.689464,-79.335576,Danforth Village East York,,600000,3,2,,0,2,4,1,60,1,7,2,0,2,0,0,0,0,0
1068,17 Wintergreen Rd,,43.726306,-79.487547,Downsview Roding Cfb,,1129000,4,3,,1,0,5,1,29,0,3,2,0,8,0,0,0,0,1
1069,1 & 3 Blithfield Ave,,43.632284,-79.353866,Bayview Village,,4600000,5,4,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1070,14 - 43 Wild Ginger Way,,43.759312,-79.440651,Bathurst Manor,,899000,3,3,,0,0,1,1,20,0,5,1,0,6,0,0,0,0,1
1071,25 - 12 Dervock Cres,,43.767221,-79.380966,Bayview Village,,949900,2,3,,0,2,0,1,22,0,4,5,0,7,0,0,0,0,0
1072,2709 - 210 Victoria St,,43.654648,-79.379127,Church Yonge Corridor,,532000,1,1,,0,6,38,18,59,22,209,127,0,222,0,0,0,0,12
1073,1a Alder Rd,,43.702996,-79.325256,O'connor Parkview,,2988888,5,4,,0,0,2,1,39,0,4,3,0,3,0,0,0,0,0
1074,212 Alton Avenue,,43.66934,-79.330525,South Riverdale,,849999,2,1,,0,0,7,1,35,4,25,5,0,17,0,0,0,0,0
1075,2006 - 238 Simcoe Street,,43.653695,-79.389079,Kensington Chinatown,,598000,1,1,,6,5,37,11,39,29,218,129,0,222,0,0,0,0,6
1076,Ph206 - 138 Downes Street,,43.644513,-79.370966,Waterfront Communities East,,2199999,6,6,,0,1,4,8,64,18,85,48,0,73,0,0,0,0,4
1077,279 Reiner Rd,,43.747795,-79.458169,Downsview Roding Cfb,,1498000,3,2,,0,1,2,0,40,0,4,2,0,3,0,0,0,0,0
1078,406 - 3303 Don Mills Rd,,43.702718,-79.334457,Don Valley Village,,1130000,2,2,,0,0,3,1,29,0,4,3,0,3,0,0,0,0,0
1079,202 - 32 Forest Manor Rd,,43.687987,-79.403437,Henry Farm,,509999,1,1,,0,0,6,2,37,0,11,6,1,6,0,0,0,0,0
1080,1008 - 327 King St W,,43.646129,-79.391089,Waterfront Communities West,,587900,1,1,,0,2,10,11,9,31,178,88,0,167,0,0,0,0,5
1081,317 - 1 Michael Power Pl,,43.644648,-79.530789,Islington City Centre West,,479000,2,1,,0,2,1,2,74,2,16,7,2,16,0,0,0,0,1
1082,119 - 5235 Finch Ave E,,43.809932,-79.254877,Agincourt North,,560000,3,2,,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0
1083,604 - 1888 Bayview Ave,,43.717438,-79.379154,Bridle Path Sunnybrook York Mills,,1275000,2,2,,21,0,3,1,30,0,2,3,0,3,0,0,0,0,0
1084,812 - 10 Dean Park Rd,,43.804217,-79.168775,Rouge,,609000,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,10 Lloyd Manor Rd,,43.659547,-79.54684,Princess Rosethorn,,1174800,4,3,,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0
1086,741 - 38 Iannuzzi St,,43.637143,-79.401524,Niagara,,715000,3,2,,0,0,1,6,16,8,42,24,0,12,0,0,0,0,3
1087,606 - 219 Fort York Blvd,,43.636659,-79.405582,Niagara,,639000,1,1,,0,0,1,5,19,4,26,19,0,15,0,0,0,0,3
1088,3305 - 25 Town Centre Crt,,43.74069,-79.486601,Bendale,,690000,2,2,,0,0,4,1,28,0,4,0,0,5,0,0,0,0,1
1089,307 - 1100 Briar Hill Ave,,43.703197,-79.45076,Briar Hill Belgravia,,999900,3,3,,0,0,2,1,41,0,25,6,0,18,0,0,0,0,1
1090,36 Boniface Avenue,,43.713563,-79.548718,Elms Old Rexdale,,879900,3,2,,0,0,1,1,14,0,4,1,0,14,0,0,0,0,0
1091,824 - 10 Guildwood Pkwy S,,43.749924,-79.205,Guildwood,,1200000,2,3,,0,0,0,1,12,1,0,1,0,3,0,0,0,0,1
1092,200 Snowdon Ave,,43.732815,-79.396728,Lawrence Park North,,3950000,5,5,,0,1,0,0,38,1,10,8,0,8,0,0,0,0,2
1093,3 Blithfield Ave,,43.777305,-79.389942,Bayview Village,,1588000,3,3,,0,0,4,1,23,0,0,1,0,0,0,0,0,0,0
1094,112 Stapleton Dr,,43.688736,-79.546318,Kingsview Village The Westway,,1150000,4,3,,0,0,2,0,28,0,1,2,0,3,0,0,0,0,1
1095,209 - 17 Zorra St,,43.621925,-79.522357,Islington City Centre West,,629000,2,2,,0,0,0,1,37,1,6,8,0,10,0,0,0,0,0
1096,Ph63 - 60 Ann O'reilly Rd,,43.774367,-79.329418,Henry Farm,,1249900,3,3,,0,0,3,1,40,1,16,4,0,8,0,0,0,0,1
1097,1116 - 88 Blue Jays Way,,43.64542,-79.392508,Waterfront Communities West,,399000,0,1,,0,2,10,10,7,29,179,73,0,136,0,0,0,0,5
1098,1404 - 25 Sunrise Ave,,43.719092,-79.30226,Victoria Village,,529999,3,2,,0,0,3,2,48,1,7,2,0,11,0,0,0,0,1
1099,527 - 7 Smith Cres,,43.625997,-79.505854,Stonegate Queensway,,545000,1,1,,0,0,5,0,39,2,19,4,1,15,0,0,0,0,1
1100,323 Douglas Ave,,43.723361,-79.417098,Bedford Park Nortown,,3399000,5,3,,0,0,2,2,31,0,11,3,0,6,0,0,0,0,1
1101,2117 - 5 Sheppard Ave E,,43.733338,-79.529127,Willowdale East,,919000,2,2,,0,0,1,0,14,0,0,1,0,0,0,0,0,0,0
1102,32 Sabrina Dr,,43.69259,-79.564601,Willowridge Martingrove Richview,,999888,4,2,,0,0,3,0,36,0,1,0,0,4,0,0,0,0,0
1103,4108 - 5 St. Joseph St S,,43.665776,-79.385633,Bay Street Corridor,,900000,2,1,,3,6,55,16,70,17,148,87,0,122,0,0,0,0,3
1104,511 - 10 Old York Mills Rd,,43.725707,-79.458162,Bridle Path Sunnybrook York Mills,,979900,2,1,,0,0,2,2,30,0,27,12,0,36,0,0,0,0,1
1105,49 Orpington Cres,,43.73693,-79.586988,Mount Olive Silverstone Jamestown,,849000,5,2,,0,0,7,1,59,0,4,3,0,19,0,0,0,0,1
1106,2206 - 90 Park Lawn Road,,43.624401,-79.485288,Mimico,,860000,2,2,,0,0,2,1,33,0,15,10,0,13,0,0,0,0,0
1107,2402 - 10 Bellair St,,43.669886,-79.390982,Yorkville,,9888000,3,3,,1,5,62,10,75,11,107,63,0,70,0,0,0,0,2
1108,130 Broadlands Blvd,,43.746216,-79.3142,Parkwoods Donalda,,1458000,4,2,,0,0,4,1,32,0,3,1,0,9,0,0,0,0,1
1109,228 Donlands Avenue,,43.688058,-79.340745,Danforth Village East York,,1899000,4,4,,0,1,3,2,71,1,15,8,0,7,0,0,0,0,0
1110,308 - 625 Queen Street E,,43.658001,-79.352987,South Riverdale,,715000,2,1,,2,0,3,3,14,5,32,12,0,12,0,0,0,0,0
1111,2208 - 1900 Sheppard Ave E,,43.735924,-79.529835,Pleasant View,,549000,2,2,,0,0,1,0,15,0,0,1,0,0,0,0,0,0,0
1112,Ph704 - 399 Spring Garden Ave,,43.76867,-79.389623,Willowdale East,,1188000,3,2,,0,1,3,1,24,0,4,3,0,6,0,0,0,0,0
1113,8 Chipper Cres,,43.73989,-79.259144,Eglinton East,,998800,5,2,,0,2,4,2,31,0,7,0,0,3,0,0,0,0,0
1114,878 - 1 Greystone Walk Drive,,43.645415,-79.387361,Kennedy Park,,609900,2,2,,0,4,6,14,23,27,166,95,0,183,0,0,0,0,7
1115,42 Wilmont Dr,,43.760363,-79.513433,Black Creek,,1298000,8,3,,0,0,6,0,40,0,5,3,0,23,0,0,0,0,0
1116,14 Franklin Ave,,43.756456,-79.41058,Lansing Westgate,,1199900,6,2,,0,1,0,6,30,0,19,9,0,27,0,0,0,0,1
1117,4106 - 28 Freeland St,,43.643622,-79.373959,Waterfront Communities East,,699900,2,1,,0,3,2,11,57,22,104,62,0,96,0,0,0,0,7
1118,10 Rowallan Dr,,43.759467,-79.185416,West Hill,,970000,4,1,,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1119,102 Seaton St,,43.657219,-79.369156,Moss Park,,1899900,4,4,,0,0,19,13,55,6,78,37,0,46,0,0,0,0,0
1120,512w - 36 Lisgar St,,43.646563,-79.425062,Little Portugal,,545000,2,1,,0,0,7,8,21,8,87,32,0,37,0,0,0,0,2
1121,Ph2606 - 225 Sackville St,,43.659755,-79.36265,Regent Park,,679900,2,2,,0,0,6,6,39,3,39,20,0,14,0,0,0,0,0
1123,18 Haig Ave,,43.68473,-79.270723,Birchcliffe Cliffside,,1899900,4,4,,0,0,0,0,24,4,5,1,0,0,0,0,0,0,0
1124,17 Bisset Ave,,43.608746,-79.553126,Alderwood,,1122000,3,2,,0,0,2,3,34,0,12,10,0,27,0,0,0,0,2
1125,637 - 3 Everson Dr,,43.756938,-79.406496,Willowdale East,,649900,3,2,,0,1,0,5,37,0,16,9,0,25,0,0,0,0,0
1126,1711 - 330 Richmond Street W,,43.64896,-79.392576,Waterfront Communities West,,689000,2,1,,3,3,12,12,9,28,231,88,0,146,0,0,0,0,5
1127,408 - 17 Dundonald St,,43.665904,-79.383493,Church Yonge Corridor,,599900,2,1,,3,4,61,19,67,17,144,77,0,123,0,0,0,0,3
1128,5301 - 100 Harbour St W,,43.641841,-79.379461,Waterfront Communities West,,649900,1,1,,0,4,0,11,39,25,97,76,0,153,0,0,0,0,8
1129,103 Gloucester St,,43.667537,-79.379921,Church Yonge Corridor,,2250000,6,3,,1,4,29,20,63,15,115,56,0,94,0,0,0,0,3
1130,47 Terrace Ave,,43.767589,-79.441138,Willowdale West,,2988000,7,6,,1,0,4,0,22,0,1,2,0,3,0,0,0,0,0
1131,1510 - 19 Western Battery Rd,,43.63957,-79.411329,Niagara,,655000,3,2,,0,1,1,5,27,6,49,28,0,25,0,0,0,0,2
1132,623 - 120 Dallimore Circ,,43.730082,-79.332265,Banbury Don Mills,,489000,1,1,,0,0,1,0,21,0,1,1,0,1,0,0,0,0,0
1133,115 - 16 Litchfield Crt,,43.860061,-79.319494,West Humber Clairville,,669000,4,3,,0,0,3,1,19,0,6,0,0,0,0,0,0,0,0
1135,Ph 16 - 2020 Bathurst St,,43.700578,-79.425623,Forest Hill South,,750000,2,1,,0,0,3,1,48,1,17,3,0,6,0,0,0,0,1
1136,1009 - 5 Soudan Ave,,43.704308,-79.397063,Mount Pleasant West,,849000,2,2,,0,2,6,10,79,11,70,31,3,59,0,0,0,0,6
1137,809 - 77 Harbour Square W,,43.639992,-79.378887,Waterfront Communities West,,795500,1,1,,0,2,0,8,34,16,70,55,0,102,0,0,0,0,4
1138,3408 - 16 Brookers Lane,,43.6273,-79.47901,Mimico,,799000,2,2,,0,0,1,1,26,0,11,9,0,9,0,0,0,0,0
1139,8 Grackle Tr,,43.828934,-79.23303,Rouge,,1099900,3,3,,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0
1140,32 Highgate Rd,,43.652373,-79.517571,Kingsway South,,2695000,5,5,,0,1,10,1,40,4,14,3,1,12,0,0,0,0,1
1141,59 Edinborough Crt,,43.672487,-79.500731,Rockcliffe Smythe,,1150000,6,4,,0,0,2,1,42,0,4,0,1,7,0,0,0,0,0
1142,2508 - 88 Sheppard Ave E,,43.734151,-79.537839,Willowdale East,,768000,2,1,,0,0,3,0,23,0,3,1,0,1,0,0,0,0,0
1143,79 Weir Cres,,43.775794,-79.193404,West Hill,,1099000,4,2,,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1144,16 - 150 Pinery Tr,,43.691734,-79.506841,Malvern,,699900,3,2,,8,0,3,1,43,0,3,2,0,7,0,0,0,0,1
1145,79 Forest Grove Dr,,43.779707,-79.373498,Bayview Village,,4788000,4,3,,0,0,0,0,8,0,0,1,0,0,0,0,0,0,1
1146,411 Main St,,43.692593,-79.30357,Crescent Town,,1549000,4,4,,0,2,5,0,52,0,9,3,0,7,0,0,0,0,1
1147,4 Lloyd Manor Rd,,43.659229,-79.546535,Princess Rosethorn,,1098000,3,2,,0,0,2,0,30,0,0,0,0,0,0,0,0,0,0
1148,9 Wellesley Ave,,43.669741,-79.364874,Cabbagetown South St. Jamestown,,1575000,4,2,,0,1,10,5,25,1,34,10,0,6,0,0,0,0,0
1149,1414 - 197 Yonge St,,43.653337,-79.37937,Church Yonge Corridor,,569000,2,1,,0,8,35,19,62,31,215,137,0,233,0,0,0,0,11
1150,804 - 3 Marine Parade Dr,,43.630233,-79.47622,Mimico,,675000,2,2,,0,0,0,0,19,0,8,7,0,7,0,0,0,0,0
1151,1811 - 501 St Clair Ave W,,43.68301,-79.417709,Casa Loma,,848888,2,2,,0,1,3,2,50,1,23,11,0,16,0,0,0,0,1
1152,215 Searle Ave,,43.756634,-79.456582,Bathurst Manor,,1789000,5,2,,0,0,3,0,39,0,5,2,0,4,0,0,0,0,0
1153,603 - 430 Roncesvalles Ave,,43.651984,-79.451509,High Park Swansea,,799000,2,2,,0,3,5,5,28,8,35,18,0,24,0,0,0,0,1
1154,5 Terrington Crt,,43.741986,-79.358048,Banbury Don Mills,,1858000,4,1,,0,0,5,0,20,0,1,1,0,0,0,0,0,0,0
