,street address,Zip/Postal Code,Latitude,Longitude,Neighbourhood,Region,Price,Bedrooms,Bathrooms,Square Footage,Hospital in area,Railway Station in area,School in area,Supermarket in area,Bus Stop in area,Pub in area,Restaurant in area,Cafe in area,Dentist in area,Fast Food in area,Kindergartens in area,Malls in area,Play Ground in area,Parks in area,Post Office in area
1112,Ph704 - 399 Spring Garden Ave,,43.76867,-79.389623,Willowdale East,,1188000,3,2,,0,2,4,2,56,0,11,4,0,8,0,0,0,0,0
1113,8 Chipper Cres,,43.73989,-79.259144,Eglinton East,,998800,5,2,,0,2,8,5,96,1,15,2,0,13,0,0,0,0,1
1114,878 - 1 Greystone Walk Drive,,43.645415,-79.387361,Kennedy Park,,609900,2,2,,5,8,14,24,67,54,383,206,0,361,0,0,0,0,18
1115,42 Wilmont Dr,,43.760363,-79.513433,Black Creek,,1298000,8,3,,0,0,19,1,71,0,6,4,0,25,0,0,0,0,0
1116,14 Franklin Ave,,43.756456,-79.41058,Lansing Westgate,,1199900,6,2,,0,3,2,7,72,0,30,20,0,38,0,0,0,0,1
1117,4106 - 28 Freeland St,,43.643622,-79.373959,Waterfront Communities East,,699900,2,1,,0,5,7,18,97,34,196,131,0,223,0,0,0,0,12
1118,10 Rowallan Dr,,43.759467,-79.185416,West Hill,,970000,4,1,,0,0,0,0,0,0,0,3,0,10,0,0,0,0,1
1119,102 Seaton St,,43.657219,-79.369156,Moss Park,,1899900,4,4,,0,3,54,24,132,29,207,112,0,168,0,0,0,0,10
1120,512w - 36 Lisgar St,,43.646563,-79.425062,Little Portugal,,545000,2,1,,0,1,14,12,64,17,135,65,0,84,0,0,0,0,4
1121,Ph2606 - 225 Sackville St,,43.659755,-79.36265,Regent Park,,679900,2,2,,2,0,14,16,86,8,100,49,0,48,0,0,0,0,0
1123,18 Haig Ave,,43.68473,-79.270723,Birchcliffe Cliffside,,1899900,4,4,,0,0,3,0,54,4,10,4,0,3,0,0,0,0,0
1124,17 Bisset Ave,,43.608746,-79.553126,Alderwood,,1122000,3,2,,1,0,2,4,67,4,23,13,0,40,0,0,0,0,2
1125,637 - 3 Everson Dr,,43.756938,-79.406496,Willowdale East,,649900,3,2,,0,3,3,8,78,0,33,16,0,39,0,0,0,0,1
1126,1711 - 330 Richmond Street W,,43.64896,-79.392576,Waterfront Communities West,,689000,2,1,,7,6,63,27,48,43,431,219,0,339,0,0,0,0,15
1127,408 - 17 Dundonald St,,43.665904,-79.383493,Church Yonge Corridor,,599900,2,1,,7,9,123,27,143,22,256,151,0,237,0,0,0,0,5
1128,5301 - 100 Harbour St W,,43.641841,-79.379461,Waterfront Communities West,,649900,1,1,,0,6,3,18,73,44,231,136,0,249,0,0,0,0,13
1129,103 Gloucester St,,43.667537,-79.379921,Church Yonge Corridor,,2250000,6,3,,3,9,94,30,143,21,243,129,0,210,0,0,0,0,4
1130,47 Terrace Ave,,43.767589,-79.441138,Willowdale West,,2988000,7,6,,1,0,6,1,43,0,6,4,0,10,0,0,0,0,1
1131,1510 - 19 Western Battery Rd,,43.63957,-79.411329,Niagara,,655000,3,2,,0,1,5,12,47,14,142,62,0,56,0,0,0,0,5
1132,623 - 120 Dallimore Circ,,43.730082,-79.332265,Banbury Don Mills,,489000,1,1,,0,0,3,2,61,1,14,4,0,6,0,0,0,0,0
1133,115 - 16 Litchfield Crt,,43.860061,-79.319494,West Humber Clairville,,669000,4,3,,0,0,4,1,70,0,25,0,0,0,0,0,0,0,0
1135,Ph 16 - 2020 Bathurst St,,43.700578,-79.425623,Forest Hill South,,750000,2,1,,0,1,7,2,85,2,25,5,0,6,0,0,0,0,1
1136,1009 - 5 Soudan Ave,,43.704308,-79.397063,Mount Pleasant West,,849000,2,2,,0,2,12,11,116,13,101,44,3,69,0,0,0,0,6
1137,809 - 77 Harbour Square W,,43.639992,-79.378887,Waterfront Communities West,,795500,1,1,,0,6,0,16,63,35,192,118,0,221,0,0,0,0,12
1138,3408 - 16 Brookers Lane,,43.6273,-79.47901,Mimico,,799000,2,2,,0,0,3,1,48,0,14,11,0,11,0,0,0,0,0
1139,8 Grackle Tr,,43.828934,-79.23303,Rouge,,1099900,3,3,,0,0,3,0,40,0,0,0,0,0,0,0,0,0,0
1140,32 Highgate Rd,,43.652373,-79.517571,Kingsway South,,2695000,5,5,,0,2,13,3,92,6,30,8,1,23,0,0,0,0,3
1141,59 Edinborough Crt,,43.672487,-79.500731,Rockcliffe Smythe,,1150000,6,4,,0,0,7,1,95,0,6,1,1,11,0,0,0,0,0
1142,2508 - 88 Sheppard Ave E,,43.734151,-79.537839,Willowdale East,,768000,2,1,,0,0,4,0,35,1,3,2,0,3,0,0,0,0,0
1143,79 Weir Cres,,43.775794,-79.193404,West Hill,,1099000,4,2,,1,0,0,1,3,0,0,11,0,17,0,0,0,0,1
1144,16 - 150 Pinery Tr,,43.691734,-79.506841,Malvern,,699900,3,2,,8,1,9,1,87,0,17,7,0,19,0,0,0,0,1
1145,79 Forest Grove Dr,,43.779707,-79.373498,Bayview Village,,4788000,4,3,,0,2,1,3,44,0,17,7,0,4,0,0,0,0,3
1146,411 Main St,,43.692593,-79.30357,Crescent Town,,1549000,4,4,,0,3,7,1,105,2,15,10,0,10,0,0,0,0,2
1147,4 Lloyd Manor Rd,,43.659229,-79.546535,Princess Rosethorn,,1098000,3,2,,0,0,7,0,59,0,1,0,0,4,0,0,0,0,0
1148,9 Wellesley Ave,,43.669741,-79.364874,Cabbagetown South St. Jamestown,,1575000,4,2,,2,2,17,14,76,2,69,26,0,27,0,0,0,0,1
1149,1414 - 197 Yonge St,,43.653337,-79.37937,Church Yonge Corridor,,569000,2,1,,7,11,56,31,137,58,373,220,0,405,0,0,0,0,14
1150,804 - 3 Marine Parade Dr,,43.630233,-79.47622,Mimico,,675000,2,2,,0,0,1,1,57,0,12,11,0,11,0,0,0,0,0
1151,1811 - 501 St Clair Ave W,,43.68301,-79.417709,Casa Loma,,848888,2,2,,0,1,7,4,97,3,52,21,0,25,0,0,0,0,1
1152,215 Searle Ave,,43.756634,-79.456582,Bathurst Manor,,1789000,5,2,,0,1,6,1,83,0,7,3,0,8,0,0,0,0,0
1153,603 - 430 Roncesvalles Ave,,43.651984,-79.451509,High Park Swansea,,799000,2,2,,0,4,10,7,68,12,50,32,0,41,0,0,0,0,2
1154,5 Terrington Crt,,43.741986,-79.358048,Banbury Don Mills,,1858000,4,1,,0,0,9,1,58,0,14,3,0,12,0,0,0,0,3
