"Street address",Neighbourhood,City,State,Country,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
"4106 - 28 Freeland St","Waterfront Communities East",Toronto,ON,Canada,43.643622,-79.373959,0.9,nearest_rooftop_match,28,"Freeland St",,,Toronto,ON,,M5E,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"10 Rowallan Dr","West Hill",Toronto,ON,Canada,43.759467,-79.185416,0.9,rooftop,10,"Rowallan Dr",,,Scarborough,ON,,M1E,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"102 Seaton St","Moss Park",Toronto,ON,Canada,43.657219,-79.369156,1,rooftop,102,"Seaton St",,,Toronto,ON,,M5A,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"512w - 36 Lisgar St","Little Portugal",Toronto,ON,Canada,43.646563,-79.425062,0.7,street_center,,"Lisgar St",,36,Toronto,ON,,M6J,CA,"CanVec+ by Natural Resources Canada"
"Ph2606 - 225 Sackville St","Regent Park",Toronto,ON,Canada,43.659755,-79.36265,1,rooftop,225,"Sackville St",,,Toronto,ON,,M5A,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"850 Danforth Rd","Kennedy Park",Toronto,ON,Canada,43.679992,-79.340345,0.95,rooftop,850,"Danforth Ave",,,Toronto,ON,,M4J,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"18 Haig Ave","Birchcliffe Cliffside",Toronto,ON,Canada,43.68473,-79.270723,0.9,range_interpolation,18,"Haig Ave",,,Scarborough,ON,,M1N,CA,"CanVec+ by Natural Resources Canada"
"17 Bisset Ave",Alderwood,Toronto,ON,Canada,43.608746,-79.553126,0.9,range_interpolation,17,"Bisset Ave",,,Etobicoke,ON,,M8W,CA,"CanVec+ by Natural Resources Canada"
"637 - 3 Everson Dr","Willowdale East",Toronto,ON,Canada,43.756938,-79.406496,0.8,nearest_rooftop_match,3,"Everson Dr",,,"North York",ON,,M2N,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1711 - 330 Richmond Street W","Waterfront Communities West",Toronto,ON,Canada,43.64896,-79.392576,0.9,nearest_rooftop_match,330,"Richmond St W",,,Toronto,ON,,M5V,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"408 - 17 Dundonald St","Church Yonge Corridor",Toronto,ON,Canada,43.665904,-79.383493,0.9,nearest_rooftop_match,17,"Dundonald St",,,Toronto,ON,,M4Y,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"5301 - 100 Harbour St W","Waterfront Communities West",Toronto,ON,Canada,43.641841,-79.379461,0.9,nearest_rooftop_match,100,"Harbour St",,,Toronto,ON,,M5J,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"103 Gloucester St","Church Yonge Corridor",Toronto,ON,Canada,43.667537,-79.379921,1,rooftop,103,"Gloucester St",,,Toronto,ON,,M4Y,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"47 Terrace Ave","Willowdale West",Toronto,ON,Canada,43.767589,-79.441138,0.9,rooftop,47,"Terrace Ave",,,"North York",ON,,M2R,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1510 - 19 Western Battery Rd",Niagara,Toronto,ON,Canada,43.63957,-79.411329,0.9,nearest_rooftop_match,19,"Western Battery Rd",,,Toronto,ON,,M6K,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"623 - 120 Dallimore Circ","Banbury Don Mills",Toronto,ON,Canada,43.730082,-79.332265,0.9,nearest_rooftop_match,120,"Dallimore Cir",,,"North York",ON,,M3C,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"115 - 16 Litchfield Crt","West Humber Clairville",Toronto,ON,Canada,43.860061,-79.319494,0.65,nearest_rooftop_match,114,"Lichfield Rd",,,Unionville,ON,,L3R,CA,"City of Markham (York Region Open Data Licence Contains public sector information made available under The Regional Municipality of York's Open Data Licence)"
"129 Clansman Blvd","Hillcrest Village",Toronto,ON,Canada,43.802346,-79.361476,0.9,rooftop,129,"Clansman Blvd",,,"North York",ON,,M2H,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"Ph 16 - 2020 Bathurst St","Forest Hill South",Toronto,ON,Canada,43.700578,-79.425623,0.9,nearest_rooftop_match,2020,"Bathurst St",,,York,ON,,M6C,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1009 - 5 Soudan Ave","Mount Pleasant West",Toronto,ON,Canada,43.704308,-79.397063,0.9,nearest_rooftop_match,5,"Soudan Ave",,,Toronto,ON,,M4S,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"809 - 77 Harbour Square W","Waterfront Communities West",Toronto,ON,Canada,43.639992,-79.378887,0.9,nearest_rooftop_match,77,"Harbour Sq",,,Toronto,ON,,M5J,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"3408 - 16 Brookers Lane",Mimico,Toronto,ON,Canada,43.6273,-79.47901,0.75,range_interpolation,3408,"Brookers Ln",,,Etobicoke,ON,,M8V,CA,"CanVec+ by Natural Resources Canada"
"8 Grackle Tr",Rouge,Toronto,ON,Canada,43.828934,-79.23303,0.9,rooftop,8,"Grackle Trl",,,Scarborough,ON,,M1X,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"32 Highgate Rd","Kingsway South",Toronto,ON,Canada,43.652373,-79.517571,0.9,rooftop,32,"Highgate Rd",,,Etobicoke,ON,,M8X,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"59 Edinborough Crt","Rockcliffe Smythe",Toronto,ON,Canada,43.672487,-79.500731,1,rooftop,59,"Edinborough Ct",,,York,ON,,M6N,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"2508 - 88 Sheppard Ave E","Willowdale East",Toronto,ON,Canada,43.734151,-79.537839,0.6,nearest_rooftop_match,2356,"Sheppard Ave W",,,"North York",ON,,M9M,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"79 Weir Cres","West Hill",Toronto,ON,Canada,43.775794,-79.193404,0.9,rooftop,79,"Weir Cres",,,Scarborough,ON,,M1E,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"16 - 150 Pinery Tr",Malvern,Toronto,ON,Canada,43.691734,-79.506841,0.61,nearest_rooftop_match,22,"Pioneer Ave",,,"North York",ON,,M6M,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"79 Forest Grove Dr","Bayview Village",Toronto,ON,Canada,43.779707,-79.373498,0.9,rooftop,79,"Forest Grove Dr",,,"North York",ON,,M2K,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"411 Main St","Crescent Town",Toronto,ON,Canada,43.692593,-79.30357,1,rooftop,411,"Main St",,,"East York",ON,,M4C,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"4 Lloyd Manor Rd","Princess Rosethorn",Toronto,ON,Canada,43.659229,-79.546535,0.9,range_interpolation,4,"Lloyd Manor Rd",,,Etobicoke,ON,,M9B,CA,"CanVec+ by Natural Resources Canada"
"9 Wellesley Ave","Cabbagetown South St. Jamestown",Toronto,ON,Canada,43.669741,-79.364874,1,rooftop,9,"Wellesley Ave",,,Toronto,ON,,M4X,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1414 - 197 Yonge St","Church Yonge Corridor",Toronto,ON,Canada,43.653337,-79.37937,0.9,nearest_rooftop_match,197,"Yonge St",,,Toronto,ON,,M5B,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"804 - 3 Marine Parade Dr",Mimico,Toronto,ON,Canada,43.630233,-79.47622,0.8,nearest_rooftop_match,3,"Marine Parade Dr",,,Etobicoke,ON,,M8V,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"1811 - 501 St Clair Ave W","Casa Loma",Toronto,ON,Canada,43.68301,-79.417709,0.9,nearest_rooftop_match,501,"St Clair Ave W",,,Toronto,ON,,M5P,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"215 Searle Ave","Bathurst Manor",Toronto,ON,Canada,43.756634,-79.456582,1,rooftop,215,"Searle Ave",,,"North York",ON,,M3H,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"603 - 430 Roncesvalles Ave","High Park Swansea",Toronto,ON,Canada,43.651984,-79.451509,0.9,nearest_rooftop_match,430,"Roncesvalles Ave",,,Toronto,ON,,M6R,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
"5 Terrington Crt","Banbury Don Mills",Toronto,ON,Canada,43.741986,-79.358048,0.9,rooftop,5,"Terrington Ct",,,"North York",ON,,M3B,CA,"City of Toronto (Open Government Licence – Toronto Contains information licensed under the Open Government Licence – Toronto)"
