Unnamed: 0,neighbourhood_left,unnamed: 0,street address,latitude,longitude,geometry,price,bedrooms,bathrooms,total_crimes (2020-2024),average_total_crime (per_year),total_severe_crimes (2020-2024),average_severe_crimes (per_year),total_moderate_crimes (2020-2024),average_moderate_crimes (per_year),total_minor_crimes (2020-2024),average_minor_crimes (per_year),class 6g,class 5g,class 4g,class 3g,class 2g,class 1g,class 6g_t,class 5g_t,class 4g_t,class 3g_t,class 2g_t,class 1g_t,index_right,neighbourhood_right,area,house_density,restruarent_counts,public_service_counts,public_transit_counts,other_counts,Total Facilities 500,Total Facilities 1000,Total Facilities 1500,public_transit_best_buffer_area_0.5_values,restaurants_best_buffer_area_0.5_values,public_service_best_buffer_area_0.5_values,other_dailylife_facilities_best_buffer_area_0.5_values
591,kerrisdale,1205,8258 tugboat place,49.210799,-123.153303,POINT (-2504160.948989422 6363567.628080405),2998000,4,4,1477,295,107,21,362,72,1008,202,2945,2340,1130,2735,920,1130,4170,3390,1315,2925,1460,1460,2,kerrisdale,8.182961087,5.254821518,27,1,58,3,0,8,61,0,0,0,0
592,kerrisdale,1209,509 2105 w 46th avenue,49.230383,-123.156123,POINT (-2502978.965491622 6365694.5846241),2338900,2,2,1477,295,107,21,362,72,1008,202,2945,2340,1130,2735,920,1130,4170,3390,1315,2925,1460,1460,2,kerrisdale,8.182961087,5.254821518,27,1,58,3,31,88,110,13,17,0,1
593,kerrisdale,1210,508 2105 w 46th avenue,49.230383,-123.156123,POINT (-2502978.965491622 6365694.5846241),1899000,2,2,1477,295,107,21,362,72,1008,202,2945,2340,1130,2735,920,1130,4170,3390,1315,2925,1460,1460,2,kerrisdale,8.182961087,5.254821518,27,1,58,3,31,88,110,13,17,0,1
594,killarney,12,3462 dartmoor pl,49.210305,-123.028942,POINT (-2495880.022761038 6357826.461449852),790000,3,2,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,17,41,70,13,3,0,1
595,killarney,40,3337 flagstaff pl,49.211569,-123.031929,POINT (-2495991.695051604 6358091.963603537),985000,4,3,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,11,40,85,9,2,0,0
596,killarney,93,3437 e 49th ave #80,49.224224,-123.031028,POINT (-2495049.011253242 6359342.790521516),869000,3,1,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,13,60,172,13,0,0,0
597,killarney,277,6511 chambord pl #40,49.223979,-123.025559,POINT (-2494700.403406572 6359068.015682831),1398000,4,2,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,11,59,129,11,0,0,0
598,killarney,294,3061 e kent ave n #1205,49.207247,-123.044585,POINT (-2497139.681647559 6358228.978756858),724500,2,2,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,5,6,33,4,1,0,0
599,killarney,312,2658 morningstar cres #17,49.206541,-123.0541,POINT (-2497825.400895819 6358591.813126178),1049000,3,2,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,2,12,27,2,0,0,0
600,killarney,392,3138 riverwalk ave #312,49.205651,-123.040863,POINT (-2497002.016027931 6357895.939676772),859800,2,2,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,3,8,33,2,1,0,0
601,killarney,406,8410 cornerstone st,49.207854,-123.033394,POINT (-2496348.735172524 6357779.590759777),998000,3,3,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,15,32,56,7,7,0,1
602,killarney,486,5884 ormidale st,49.230522,-123.024647,POINT (-2494183.24452785 6359694.332805879),1899000,5,3,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,26,71,181,7,19,0,0
603,killarney,494,3133 riverwalk ave #318,49.206257,-123.040733,POINT (-2496951.054936471 6357951.870281193),769900,2,2,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,3,9,44,2,1,0,0
604,killarney,519,3438 sawmill cres #319,49.205784,-123.032766,POINT (-2496451.060839382 6357539.547991784),599800,1,1,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,15,23,47,7,7,0,1
605,killarney,597,3689 borham cres,49.216123,-123.024749,POINT (-2495193.937438876 6358228.968152793),918000,2,3,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,12,41,87,12,0,0,0
606,killarney,660,3204 coleridge ave,49.225992,-123.038514,POINT (-2495426.235967079 6359865.209412058),1998888,3,2,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,11,91,160,11,0,0,0
607,killarney,676,2549 e kent ave n,49.206175,-123.055214,POINT (-2497925.452322135 6358605.375619186),2750000,3,4,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,3,12,29,3,0,0,0
608,killarney,682,3364 marquette cres #439,49.212937,-123.031175,POINT (-2495845.874109134 6358197.190091019),699900,2,2,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,9,44,88,7,2,0,0
609,killarney,685,3588 sawmill cres #101,49.206218,-123.02787,POINT (-2496093.252950997 6357360.194058522),980000,3,3,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,16,32,57,8,7,0,1
610,killarney,716,1207 8533 river district crossing,49.20489,-123.031289,POINT (-2496414.581748883 6357380.787965012),909000,2,2,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,13,23,47,5,7,0,1
611,killarney,765,6810 arlington street,49.221347,-123.030206,POINT (-2495194.658529194 6359011.538848745),819000,3,1,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,16,44,146,16,0,0,0
612,killarney,792,210 3198 riverwalk avenue,49.205405,-123.03914,POINT (-2496903.907455639 6357792.088062309),975000,2,2,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,1,17,41,0,1,0,0
613,killarney,840,808 8570 rivergrass drive,49.205371,-123.029248,POINT (-2496244.496456519 6357336.659290169),879000,2,2,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,15,28,54,7,7,0,1
614,killarney,842,521 3438 sawmill crescent,49.205784,-123.032766,POINT (-2496451.060839382 6357539.547991784),600000,1,1,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,15,23,47,7,7,0,1
615,killarney,861,2 3320 e 44th avenue,49.229808,-123.034038,POINT (-2494860.85363664 6360050.296912062),1588000,5,5,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,45,125,194,13,28,0,4
616,killarney,867,3224 marmion avenue,49.231313,-123.036689,POINT (-2494933.111243662 6360325.005140037),1625000,4,3,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,51,125,194,20,27,0,4
617,killarney,870,920 3557 sawmill crescent,49.205837,-123.028152,POINT (-2496138.68193033 6357334.173495096),918000,2,2,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,15,31,56,7,7,0,1
618,killarney,895,6908 dawson street,49.221078,-123.048547,POINT (-2496439.826909309 6359821.991631139),2849000,7,4,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,2,43,78,2,0,0,0
619,killarney,923,2905 rosemont drive,49.217542,-123.046758,POINT (-2496566.881174756 6359379.282960201),2188000,5,4,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,0,29,65,0,0,0,0
620,killarney,1001,504 3438 sawmill crescent,49.205784,-123.032766,POINT (-2496451.060839382 6357539.547991784),1499900,3,3,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,15,23,47,7,7,0,1
621,killarney,1022,7137 camano street,49.219273,-123.0253,POINT (-2495011.181031355 6358575.737773948),1150000,3,3,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,14,43,96,14,0,0,0
622,killarney,1121,408 3451 sawmill crescent,49.205837,-123.028152,POINT (-2496138.68193033 6357334.173495096),768800,2,2,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,15,31,56,7,7,0,1
623,killarney,1140,1309 3430 e kent avenue south,49.204897,-123.033371,POINT (-2496553.384704222 6357476.62318423),998000,2,2,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,15,21,44,7,7,0,1
624,killarney,1186,319 3438 sawmill crescent,49.205784,-123.032766,POINT (-2496451.060839382 6357539.547991784),599800,1,1,2576,515,287,57,306,61,1983,397,7865,6530,2270,2750,980,345,9245,9165,2975,2785,575,575,17,killarney,8.576555626,3.614504628,44,0,98,10,15,23,47,7,7,0,1
625,kitsilano,2,3440 broadway w #126,49.264012,-123.180766,POINT (-2502269.597605582 6370253.323995745),989988,3,2,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,21,100,164,5,15,0,1
626,kitsilano,10,2478 w 5th ave,49.267165,-123.161621,POINT (-2500771.448209442 6369697.422413501),849000,2,2,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,21,114,211,7,13,0,1
627,kitsilano,17,2711 point grey rd,49.272416,-123.166684,POINT (-2500741.583820253 6370464.737623709),14900000,4,6,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,13,67,157,6,7,0,0
628,kitsilano,27,1675 larch st,49.271174,-123.162392,POINT (-2500542.220211359 6370141.48109212),2128000,2,2,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,13,85,173,7,6,0,0
629,kitsilano,33,1510 w 1st ave #305,49.270682,-123.146084,POINT (-2499488.63550022 6369344.391426227),749900,2,2,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,49,128,264,6,41,0,2
630,kitsilano,44,86 creelman ave #2078,49.274486,-123.14967,POINT (-2499461.668205799 6369896.461361758),4999999,8,4,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,21,87,181,4,17,0,0
631,kitsilano,64,2612 balaclava st,49.263105,-123.173703,POINT (-2501861.867610977 6369837.114447435),3298000,3,3,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,49,118,185,5,41,0,3
632,kitsilano,71,2850 mackenzie st,49.260838,-123.169951,POINT (-2501770.256559451 6369434.027135633),2298000,3,4,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,51,121,163,18,30,0,3
633,kitsilano,77,1465 walnut st,49.272706,-123.149237,POINT (-2499557.356043121 6369695.145561076),1580000,2,2,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,27,101,204,4,23,0,0
634,kitsilano,84,2453 w 10th ave,49.263248,-123.161373,POINT (-2501029.116425493 6369286.68671754),3498000,5,4,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,14,112,216,5,8,0,1
635,kitsilano,91,1915 w 13th ave,49.259723,-123.148738,POINT (-2500432.636591213 6368348.459989589),2399000,3,3,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,16,96,254,8,5,0,3
636,kitsilano,109,1415 walnut st,49.273246,-123.149335,POINT (-2499526.102040862 6369754.691658507),2198000,3,3,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,24,92,202,4,20,0,0
637,kitsilano,130,2025 w 2nd ave #201,49.270112,-123.151099,POINT (-2499863.129813623 6369515.930584126),589000,1,1,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,57,145,207,7,49,0,1
638,kitsilano,162,2765 w 15th ave,49.258911,-123.167736,POINT (-2501757.370968403 6369136.043257073),4250000,4,6,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,17,87,166,12,4,0,1
639,kitsilano,171,2057 w 3rd ave #penthouse 3,49.26924,-123.151753,POINT (-2499967.795057232 6369456.972199803),848000,2,1,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,48,149,209,7,40,0,1
640,kitsilano,227,1817 w 15th ave,49.258381,-123.146445,POINT (-2500373.501959297 6368106.589414134),3598000,4,4,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,6,97,235,6,0,0,0
641,kitsilano,228,2025 stephens st #201,49.268069,-123.16671,POINT (-2501047.690739489 6370022.749289141),545000,1,1,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,43,102,182,16,25,0,2
642,kitsilano,230,3220 w 4th ave #303,49.268211,-123.176302,POINT (-2501677.676336907 6370476.785234468),1099000,2,2,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,27,94,171,7,18,0,2
643,kitsilano,256,2618 w 15th ave,49.258348,-123.165387,POINT (-2501640.025959237 6368970.994260355),2998000,4,3,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,14,72,199,9,4,0,1
644,kitsilano,296,2190 w 7th ave #111,49.265347,-123.154679,POINT (-2500435.506586453 6369194.04908623),649900,1,1,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,47,129,212,9,34,0,4
645,kitsilano,302,2437 w 1st ave #1,49.271146,-123.160658,POINT (-2500428.499496358 6370059.190924399),1475000,2,2,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,13,85,191,5,6,0,2
646,kitsilano,321,1782 w 6th ave,49.266351,-123.148513,POINT (-2499953.792403588 6369014.011798551),1399000,2,3,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,57,163,264,11,42,0,4
647,kitsilano,332,2596 w 14th ave,49.259056,-123.164641,POINT (-2501540.672563695 6369008.999643904),5875000,7,6,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,14,75,195,9,4,0,1
648,kitsilano,337,2528 maple st #407,49.263465,-123.149961,POINT (-2500252.387746316 6368786.049652369),728800,1,1,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,33,125,261,11,19,0,3
649,kitsilano,341,2033 w 7th ave #306,49.265839,-123.151582,POINT (-2500194.414254609 6369102.362451367),649900,1,1,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,49,158,228,10,36,0,3
650,kitsilano,342,1824 w 12th ave,49.260618,-123.146536,POINT (-2500223.042460993 6368338.874697533),849900,1,2,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,21,140,257,9,8,0,4
651,kitsilano,344,2268 w 12th ave #102,49.260777,-123.156593,POINT (-2500883.105146838 6368815.745695474),559000,1,1,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,31,84,218,11,17,0,3
652,kitsilano,365,3161 w 4th ave #205,49.268705,-123.174915,POINT (-2501550.548370618 6370463.579504515),849900,2,2,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,14,103,171,5,8,0,1
653,kitsilano,366,1959 w 15th ave,49.25788,-123.149851,POINT (-2500635.894942071 6368211.50150583),2499000,2,3,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,16,72,211,14,1,0,1
654,kitsilano,371,2645 w 6th ave,49.266824,-123.16538,POINT (-2501046.125453695 6369834.877576045),2399000,5,3,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,44,110,197,17,25,0,2
655,kitsilano,401,2033 w 7th ave #305,49.265839,-123.151582,POINT (-2500194.414254609 6369102.362451367),799900,2,1,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,49,158,228,10,36,0,3
656,kitsilano,408,2311 w 8th ave,49.265068,-123.158095,POINT (-2500682.976738304 6369322.081321616),1185000,2,2,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,31,110,243,8,19,0,4
657,kitsilano,493,2415 w 6th ave,49.266274,-123.16041,POINT (-2500753.022948933 6369551.09846522),1358000,2,2,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,25,117,214,6,16,0,3
658,kitsilano,499,1902 blenheim st,49.269223,-123.177348,POINT (-2501676.577476928 6370627.894234562),3750000,10,7,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,5,87,164,5,0,0,0
659,kitsilano,515,3449 w 7th ave,49.265744,-123.180899,POINT (-2502157.153027042 6370435.991557334),2898000,5,4,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,24,89,161,9,13,0,2
660,kitsilano,527,2783 w 8th ave,49.265184,-123.168051,POINT (-2501339.166529048 6369790.05917484),1899000,4,3,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,65,121,168,19,42,0,4
661,kitsilano,531,2433 broadway w,49.26424,-123.160905,POINT (-2500928.442248896 6369366.390296129),1798000,3,4,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,17,114,216,7,9,0,1
662,kitsilano,541,3132 w 7th ave,49.265614,-123.174671,POINT (-2501750.744525177 6370137.275172548),1628000,2,2,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,49,115,180,9,36,0,4
663,kitsilano,544,2121 w 6th ave #215,49.266657,-123.153534,POINT (-2500267.414397135 6369275.175032711),1449000,3,2,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,49,152,206,10,36,0,3
664,kitsilano,551,1937 creelman ave,49.274723,-123.148637,POINT (-2499376.168075567 6369873.32228728),1888000,3,2,5811,1162,305,61,864,173,4642,928,8820,10055,4570,9100,3490,2450,10375,13060,6085,9465,3530,3530,18,kitsilano,7.875230536,10.4123936,195,2,89,20,22,84,194,3,19,0,0
