street address,neighbourhood,latitude,longitude,price,bedrooms,bathrooms,geometry,total_crimes (2020-2024),average_total_crime (per_year),total_severe_crimes (2020-2024),average_severe_crimes (per_year),total_moderate_crimes (2020-2024),average_moderate_crimes (per_year),total_minor_crimes (2020-2024),average_minor_crimes (per_year),class 6g,class 5g,class 4g,class 3g,class 2g,class 1g,class 6g_t,class 5g_t,class 4g_t,class 3g_t,class 2g_t,class 1g_t,hospital_best_buffer_area_0.5_values,railway station_best_buffer_area_1.5_values,school_best_buffer_area_1.5_values,supermarket_best_buffer_area_1.5_values,bus stop_best_buffer_area_1.5_values,pub_best_buffer_area_1.5_values,restaurant_best_buffer_area_1.5_values,cafe_best_buffer_area_1.5_values,dentist_best_buffer_area_0.5_values,fast food_best_buffer_area_1.5_values,kindergartens_best_buffer_area_0.5_values,malls_best_buffer_area_0.5_values,play ground_best_buffer_area_0.5_values,post office_best_buffer_area_1.5_values
213 1869 spyglass place,fairview,49.268942,-123.115296,1222000,2,2.0,point (-123.115296 49.268942),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,0,4,12,13,94,17,210,89,0,68,0,0,0,9
703 1468 w 14th avenue,fairview,49.258615,-123.137357,1188000,2,2.0,point (-123.137357 49.258615),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,0,0,2,4,85,3,71,33,0,13,0,0,0,5
208 788 w 8th avenue,fairview,49.263975,-123.12148,2260000,3,2.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
204 788 w 8th avenue,fairview,49.263975,-123.12148,2440000,3,2.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
205 788 w 8th avenue,fairview,49.263975,-123.12148,2320000,3,2.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
202 788 w 8th avenue,fairview,49.263975,-123.12148,2316000,3,2.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
201 788 w 8th avenue,fairview,49.263975,-123.12148,2296000,3,2.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
105 788 w 8th avenue,fairview,49.263975,-123.12148,2720000,3,3.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
l02 788 w 8th avenue,fairview,49.263975,-123.12148,3128000,3,4.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
101 788 w 8th avenue,fairview,49.263975,-123.12148,1736000,2,2.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
l01 788 w 8th avenue,fairview,49.263975,-123.12148,3184000,3,4.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
208 633 w 16th avenue,fairview,49.257235,-123.119081,875000,2,1.0,point (-123.119081 49.257235),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,0,3,4,6,81,2,95,42,0,17,0,0,0,5
1110 w 15th avenue,fairview,49.257618,-123.129723,2225000,3,2.0,point (-123.129723 49.257618),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,0,0,4,3,81,1,74,36,0,16,0,0,0,3
802 1565 w 6th avenue,fairview,49.266491,-123.140068,699000,1,1.0,point (-123.140068 49.266491),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,0,0,2,5,72,3,95,47,0,27,0,0,0,5
17 1350 w 6th avenue,fairview,49.265879,-123.135055,749000,1,1.0,point (-123.135055 49.265879),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,0,0,5,7,78,4,98,50,0,25,0,0,0,5
301 1502 island park walk,fairview,49.270581,-123.139126,1249000,2,2.0,point (-123.139126 49.270581),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,0,0,3,8,84,7,127,57,0,44,0,0,0,6
201 1318 w 6th avenue,fairview,49.26586,-123.134113,888000,2,2.0,point (-123.134113 49.26586),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,0,0,5,7,82,5,100,51,0,29,0,0,0,5
103 788 w 8th avenue,fairview,49.263975,-123.12148,1448000,2,1.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
203 788 w 8th avenue,fairview,49.263975,-123.12148,2264000,3,2.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
206 788 w 8th avenue,fairview,49.263975,-123.12148,2292000,3,2.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
102 788 w 8th avenue,fairview,49.263975,-123.12148,1736000,2,2.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
106 788 w 8th avenue,fairview,49.263975,-123.12148,1320000,1,1.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
104 788 w 8th avenue,fairview,49.263975,-123.12148,1228000,1,1.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
l03 788 w 8th avenue,fairview,49.263975,-123.12148,2460000,2,2.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
207 788 w 8th avenue,fairview,49.263975,-123.12148,2284000,3,2.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
807 518 moberly road,fairview,49.267868,-123.116872,1599000,2,2.0,point (-123.116872 49.267868),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,0,3,11,11,93,19,209,79,1,59,0,0,0,8
204 1205 w 14th avenue,fairview,49.259071,-123.131812,819900,2,2.0,point (-123.131812 49.259071),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,0,0,4,3,85,2,78,37,0,17,0,0,0,4
103 1266 w 13th avenue,fairview,49.259468,-123.133006,679000,1,1.0,point (-123.133006 49.259468),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,0,0,4,4,87,2,79,41,0,22,0,0,0,5
103 835 w 7th avenue,fairview,49.265292,-123.122807,979000,2,2.0,point (-123.122807 49.265292),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,6,11,94,8,161,58,1,38,0,0,0,7
901 1650 w 7th avenue,fairview,49.265153,-123.142063,819000,1,1.0,point (-123.142063 49.265153),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,0,0,2,4,76,3,99,47,1,27,0,0,0,4
108 788 w 8th avenue,fairview,49.263975,-123.12148,1272000,1,1.0,point (-123.12148 49.263975),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,4,9,86,4,137,52,1,28,0,0,0,6
33 1425 lamey's mill road,fairview,49.268443,-123.135844,599900,1,1.0,point (-123.135844 49.268443),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,0,0,5,8,87,7,133,61,0,48,0,0,0,7
201 874 w 6th avenue,fairview,49.265695,-123.123456,950000,2,2.0,point (-123.123456 49.265695),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,1,3,6,11,95,10,171,62,1,42,0,0,0,8
502 1616 w 13th avenue,fairview,49.259605,-123.141727,888800,2,2.0,point (-123.141727 49.259605),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,0,0,2,5,89,3,81,34,0,13,0,0,0,4
207 1210 w 8th avenue,fairview,49.264145,-123.132201,638000,1,1.0,point (-123.132201 49.264145),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,0,0,5,7,84,4,99,47,0,26,0,0,0,5
1735 w 16 avenue,fairview,49.25741,-123.144543,2388000,2,3.0,point (-123.144543 49.25741),7292,1458,456,91,1226,245,5610,1122,6680,9095,5000,4770,2590,1520,7035,11130,5520,7170,2340,7035,0,0,1,6,90,1,72,32,0,14,0,0,0,4
1611 e 3rd ave #107,grandview-woodland,49.268053,-123.071359,579000,2,1.0,point (-123.071359 49.268053),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,3,0,8,67,2,74,24,0,24,0,0,0,3
2305 turner st,grandview-woodland,49.279356,-123.057661,2500000,5,2.0,point (-123.057661 49.279356),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,0,0,3,52,3,51,24,0,11,0,0,0,2
1422 parker st,grandview-woodland,49.275574,-123.075255,1849000,5,3.0,point (-123.075255 49.275574),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,1,0,9,66,3,72,30,0,15,0,0,0,2
1618 grant st,grandview-woodland,49.271659,-123.071011,1499000,3,2.0,point (-123.071011 49.271659),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,3,0,9,74,3,76,26,0,23,0,0,0,3
2272 dundas st #105,grandview-woodland,49.284558,-123.058355,639900,2,1.0,point (-123.058355 49.284558),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,0,0,1,44,3,33,15,0,8,0,0,0,1
2172 wall st,grandview-woodland,49.287898,-123.060013,939000,2,2.0,point (-123.060013 49.287898),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,0,0,1,38,3,30,13,0,5,0,0,0,0
2282 e 8th ave #3,grandview-woodland,49.262927,-123.05849,1799900,3,3.0,point (-123.05849 49.262927),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,2,0,3,55,1,43,11,0,20,0,0,0,3
1375 graveley st,grandview-woodland,49.270826,-123.075628,1899900,6,3.0,point (-123.075628 49.270826),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,3,0,9,78,3,76,27,0,24,0,0,0,3
2275 e pender st,grandview-woodland,49.280518,-123.058328,1599000,4,2.0,point (-123.058328 49.280518),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,0,0,3,51,3,51,24,0,11,0,0,0,2
2210 willow st,grandview-woodland,49.288756,-123.060169,1848000,4,3.0,point (-123.060169 49.288756),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,0,0,1,37,3,30,12,0,5,0,0,0,0
1919 e 3rd ave,grandview-woodland,49.268014,-123.065301,1399000,3,3.0,point (-123.065301 49.268014),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,2,0,8,67,2,76,21,0,25,0,0,0,4
1330 graveley st #302,grandview-woodland,49.270304,-123.076584,930000,2,1.0,point (-123.076584 49.270304),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,3,0,8,78,3,76,27,0,25,0,0,0,3
1430 e 8th ave,grandview-woodland,49.263092,-123.074519,1388000,5,3.0,point (-123.074519 49.263092),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,3,0,9,73,2,80,22,0,28,0,0,0,4
16 lakewood dr #305,grandview-woodland,49.284536,-123.061412,570000,2,1.0,point (-123.061412 49.284536),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,0,0,3,46,4,47,22,0,8,0,0,0,0
1615 frances st #201,grandview-woodland,49.27965,-123.071845,878000,2,2.0,point (-123.071845 49.27965),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,0,0,9,57,4,69,30,0,13,0,0,0,2
2248 e 3rd ave,grandview-woodland,49.267491,-123.058959,1625000,3,3.0,point (-123.058959 49.267491),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,2,0,8,51,2,68,16,0,24,0,0,0,4
1625 e 8th ave,grandview-woodland,49.263461,-123.07134,1545000,3,2.0,point (-123.07134 49.263461),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,3,0,7,63,2,71,21,0,23,0,0,0,3
2238 eton st penthouse 6,grandview-woodland,49.287252,-123.05848,543000,1,1.0,point (-123.05848 49.287252),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,0,0,1,34,3,31,15,0,5,0,0,0,1
1735 victoria dr,grandview-woodland,49.268977,-123.066178,1750000,7,4.0,point (-123.066178 49.268977),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,3,0,8,75,2,84,23,0,25,0,0,0,4
1222 victoria dr,grandview-woodland,49.273427,-123.065333,2375000,5,4.0,point (-123.065333 49.273427),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,2,0,8,73,6,95,34,0,26,0,0,0,4
328 semlin dr,grandview-woodland,49.281704,-123.063998,1199000,3,4.0,point (-123.063998 49.281704),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,0,0,6,52,5,70,27,0,13,0,0,0,1
2018 e 6th ave,grandview-woodland,49.264772,-123.06343,1349000,3,2.0,point (-123.06343 49.264772),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,2,0,7,57,2,76,22,0,26,0,0,0,4
1 2320 grant street,grandview-woodland,49.270954,-123.057629,1879000,3,4.0,point (-123.057629 49.270954),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,0,0,9,53,2,86,29,0,17,0,0,0,3
102 1860 w 6th avenue,grandview-woodland,49.264776,-123.066519,1089900,2,2.0,point (-123.066519 49.264776),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,3,0,7,71,2,76,22,0,26,0,0,0,4
2248 e 3rd avenue,grandview-woodland,49.267491,-123.058959,1625000,3,3.0,point (-123.058959 49.267491),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,2,0,8,51,2,68,16,0,24,0,0,0,4
1071 semlin drive,grandview-woodland,49.274492,-123.063966,1699000,3,3.0,point (-123.063966 49.274492),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,1,0,8,68,6,91,34,0,20,0,0,0,4
105 2272 dundas street,grandview-woodland,49.284558,-123.058355,639900,2,1.0,point (-123.058355 49.284558),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,0,0,1,44,3,33,15,0,8,0,0,0,1
313 2250 e 1st avenue,grandview-woodland,49.269251,-123.059164,985900,2,2.0,point (-123.059164 49.269251),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,2,0,9,59,3,92,27,0,25,0,0,0,4
411 2366 wall street,grandview-woodland,49.290158,-123.057169,545000,1,1.0,point (-123.057169 49.290158),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,0,0,0,33,3,31,14,0,5,0,0,0,1
2069 e 1st avenue,grandview-woodland,49.26981,-123.062398,1489000,3,3.0,point (-123.062398 49.26981),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,2,0,8,61,2,95,28,0,26,0,0,0,4
1802 1200 w georgia street,grandview-woodland,49.278181,-123.067795,725000,1,1.0,point (-123.067795 49.278181),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,0,0,9,62,5,82,34,0,16,0,0,0,2
204 2001 wall street,grandview-woodland,49.285409,-123.063369,899000,1,1.0,point (-123.063369 49.285409),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,0,0,4,46,4,47,21,0,7,0,0,0,0
102 1450 e 7 avenue,grandview-woodland,49.263943,-123.07432,699900,2,1.0,point (-123.07432 49.263943),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,3,0,9,70,2,79,22,0,25,0,0,0,3
104 2333 eton street,grandview-woodland,49.287763,-123.057246,734900,2,1.0,point (-123.057246 49.287763),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,0,0,1,35,3,32,15,0,7,0,0,0,1
631 victoria drive,grandview-woodland,49.278882,-123.065141,1499999,3,3.0,point (-123.065141 49.278882),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,0,0,9,62,5,84,33,0,17,0,0,0,3
2038 e 1st avenue,grandview-woodland,49.26929,-123.062928,1699000,4,4.0,point (-123.062928 49.26929),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,2,0,8,61,2,90,25,0,26,0,0,0,4
1 1826 e 2nd avenue,grandview-woodland,49.268416,-123.067089,1849999,4,4.0,point (-123.067089 49.268416),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,3,0,8,75,2,81,22,0,25,0,0,0,4
1986 e 8th avenue,grandview-woodland,49.26297,-123.064292,1998800,3,2.0,point (-123.064292 49.26297),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,2,0,7,65,2,69,19,0,26,0,0,0,4
213 1545 e 2nd avenue,grandview-woodland,49.268967,-123.072733,549000,1,1.0,point (-123.072733 49.268967),8009,1602,1172,234,1294,259,5543,1109,8605,8955,3500,2630,1260,485,8985,10445,3315,3330,755,8985,0,3,0,8,70,3,74,24,0,24,0,0,0,3
2815 yale st,hastings-sunrise,49.290923,-123.046093,1950000,4,3.0,point (-123.046093 49.290923),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,0,0,27,1,11,4,0,4,0,0,0,1
2419 grant st #201,hastings-sunrise,49.271619,-123.055762,1285900,3,2.0,point (-123.055762 49.271619),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,1,2,53,1,39,17,0,6,0,0,0,2
3623 yale st,hastings-sunrise,49.290988,-123.025089,1976000,6,5.0,point (-123.025089 49.290988),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,0,1,35,0,10,6,0,2,0,0,0,1
2889 e 1st ave #215,hastings-sunrise,49.269961,-123.044686,729000,2,2.0,point (-123.044686 49.269961),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,1,1,1,67,0,19,11,0,8,0,0,0,2
2737 oxford st,hastings-sunrise,49.285419,-123.04837,2198888,5,5.0,point (-123.04837 49.285419),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,0,0,42,1,26,11,0,6,0,0,0,1
3449 e 4th ave,hastings-sunrise,49.266885,-123.029764,2788000,7,5.0,point (-123.029764 49.266885),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,1,0,0,57,0,9,5,0,2,0,0,0,0
3609 turner st,hastings-sunrise,49.27936,-123.025311,2428000,6,6.0,point (-123.025311 49.27936),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,0,2,68,1,19,11,0,8,0,0,0,1
3615 yale st,hastings-sunrise,49.290383,-123.025333,2278000,7,5.0,point (-123.025333 49.290383),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,0,1,38,0,11,6,0,2,0,0,0,1
3240 napier st,hastings-sunrise,49.274717,-123.035049,2250000,6,4.0,point (-123.035049 49.274717),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,1,1,75,0,14,9,0,4,0,0,0,0
3457 oxford st,hastings-sunrise,49.285941,-123.029585,2799000,6,5.0,point (-123.029585 49.285941),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,0,0,46,0,9,8,0,2,0,0,0,0
3516 georgia st e,hastings-sunrise,49.278004,-123.027789,1868000,7,4.0,point (-123.027789 49.278004),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,0,1,65,0,17,8,0,5,0,0,0,1
2636 mcgill st,hastings-sunrise,49.288372,-123.05073,1658888,3,1.0,point (-123.05073 49.288372),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,0,0,39,1,28,11,0,6,0,0,0,1
3221 grant st,hastings-sunrise,49.271608,-123.035912,1698000,4,4.0,point (-123.035912 49.271608),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,1,1,1,72,0,15,7,0,6,0,0,0,0
2556 hastings st e #l01,hastings-sunrise,49.280884,-123.053231,549000,1,1.0,point (-123.053231 49.280884),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,0,1,53,3,34,15,0,9,0,0,0,2
3491 e pender st,hastings-sunrise,49.280492,-123.028763,1960000,4,4.0,point (-123.028763 49.280492),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,0,1,56,0,12,8,0,3,0,0,0,1
557 rupert st,hastings-sunrise,49.279434,-123.034049,1799000,6,2.0,point (-123.034049 49.279434),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,1,0,64,0,10,8,0,5,0,0,0,0
2741 hastings st e #200,hastings-sunrise,49.281423,-123.048362,438800,1,1.0,point (-123.048362 49.281423),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,1,1,50,1,32,14,0,7,0,0,0,1
2925 mcgill st,hastings-sunrise,49.289001,-123.04321,1685000,4,2.0,point (-123.04321 49.289001),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,0,0,26,0,8,4,0,4,0,0,0,1
3615 georgia st e,hastings-sunrise,49.278475,-123.0253,1938000,6,4.0,point (-123.0253 49.278475),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,0,2,70,1,20,11,0,8,0,0,0,1
2715 e pender st #2,hastings-sunrise,49.280519,-123.048778,1598000,3,3.0,point (-123.048778 49.280519),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,1,1,52,1,33,15,0,7,0,0,0,2
3166 e 5th ave,hastings-sunrise,49.265378,-123.037434,2288000,5,4.0,point (-123.037434 49.265378),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,2,1,1,64,0,19,10,0,6,0,0,0,0
2537 trinity st,hastings-sunrise,49.289998,-123.053696,1999000,5,3.0,point (-123.053696 49.289998),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,0,0,36,3,31,15,0,8,0,0,0,1
3592 turner st,hastings-sunrise,49.278829,-123.026117,1099000,3,4.0,point (-123.026117 49.278829),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,0,2,70,1,18,9,0,6,0,0,0,1
2828 wall st,hastings-sunrise,49.291182,-123.045857,2299000,4,4.0,point (-123.045857 49.291182),4895,979,469,94,883,177,3543,709,10890,10155,3360,2505,1065,440,11330,11425,3235,3025,745,11330,0,0,0,0,27,0,8,4,0,4,0,0,0,1
